矽統,	2363
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,47.82,150.45,119.18,2.85,5.59,65.29,-0.41,-1.21,-2.88,-0.21,NA,NA,18.85
2001,49.69,130.80,70.00,3.67,2.65,137.73,-0.28,-3.33,-6.09,-0.57,23.28,5.25,16.98
2002,55.93,139.10,94.91,4.74,3.46,105.49,-10.71,-25.59,-26.54,-3.88,42.99,9.41,13.32
2003,27.65,196.92,149.91,4.37,4.11,88.80,1.72,1.20,1.22,0.15,78.93,23.61,14.54
2004,16.39,238.08,210.64,4.02,4.20,86.90,-8.35,-11.34,-18.75,-1.50,128.72,22.81,11.28
2005,17.37,246.49,210.26,5.11,6.64,54.96,4.87,5.80,8.28,0.72,42.49,8.20,13.02
2006,5.66,503.70,362.69,5.04,4.44,82.20,0.87,0.94,2.09,0.12,31.46,0.85,12.92
2007,11.00,305.12,228.68,6.68,3.85,94.80,-10.56,-11.58,-28.89,-1.35,-40.66,-5.12,10.44
2008,5.15,954.27,873.32,6.47,3.23,113.00,-47.38,-51.96,-116.79,-4.49,318.66,15.19,6.92
2009,4.07,970.39,902.23,10.96,3.22,113.35,5.04,5.28,16.08,0.85,179.04,6.89,18.75
2010,4.39,857.01,762.62,8.38,2.33,156.65,1.07,1.11,5.39,0.20,62.96,-1.42,17.55
2011,2.79,1093.67,1032.83,8.76,1.64,222.56,-6.18,-6.42,-49.60,-1.02,19.39,-0.70,14.83
2012,5.15,472.00,425.81,7.60,1.01,361.38,-17.06,-17.74,-309.59,-2.39,-203.27,-8.99,12.00
2013,1.68,1246.18,1190.53,5.74,2.32,157.32,-3.76,-3.89,-63.48,-0.47,-390.42,-5.45,11.94
2014,1.72,1209.60,1118.62,6.40,1.97,185.27,-1.51,-1.54,-27.13,-0.19,-150.51,-2.16,12.93
2015,1.14,1869.97,1806.52,4.36,0.91,401.09,0.13,0.14,4.52,0.02,-281.41,-2.74,11.58
2016,0.90,2686.33,2608.47,4.29,0.62,588.70,-2.72,-2.75,-103.28,-0.34,-370.75,-2.68,11.88
2017,0.97,1710.42,1613.91,6.23,0.90,405.55,-3.95,-3.99,-130.92,-0.50,-384.61,-3.06,12.95
