聚陽,	1477
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,35.43,246.76,168.74,14.49,9.21,39.63,19.05,35.82,5.57,6.29,22.68,11.05,19.94
2002,47.00,169.03,94.08,12.83,7.61,47.96,17.73,29.44,6.62,4.97,20.57,6.62,18.42
2003,46.00,271.97,181.93,12.51,8.31,43.92,18.50,33.21,6.46,5.50,34.49,3.27,17.88
2004,47.00,330.80,229.06,13.00,8.76,41.66,17.63,31.62,6.80,5.05,83.58,12.62,16.73
2005,49.00,165.12,109.32,15.82,8.76,41.66,15.75,28.67,5.69,4.85,17.99,0.91,17.79
2006,44.69,184.96,128.59,16.80,8.62,42.34,18.55,32.85,6.54,6.66,58.41,29.60,21.42
2007,39.02,172.07,121.23,18.52,10.20,35.78,21.57,35.57,7.50,7.86,40.23,6.72,23.65
2008,36.02,144.54,89.28,19.90,11.85,30.80,6.45,9.16,2.22,1.96,50.49,-1.49,19.44
2009,39.33,225.23,177.53,19.27,12.37,29.50,17.07,26.91,6.63,5.80,27.62,5.04,23.51
2010,38.35,187.70,117.99,118.51,9.50,38.42,15.57,24.83,6.50,5.91,45.07,6.51,23.87
2011,36.91,191.46,119.67,121.04,7.21,50.62,17.29,27.09,7.47,6.92,-5.03,-18.95,27.10
2012,40.32,222.86,143.75,60.78,6.96,52.44,16.08,25.90,7.55,7.17,99.15,26.54,28.19
2013,47.20,184.41,87.10,56.69,5.45,66.97,15.03,26.83,7.49,8.02,33.00,-0.42,31.34
2014,31.44,197.96,121.14,25.92,5.83,62.60,15.72,25.17,8.16,9.62,38.49,0.82,42.98
2015,32.78,192.26,115.77,27.52,6.05,60.33,17.20,25.20,9.32,10.90,83.39,18.31,45.56
2016,33.56,178.91,108.79,49.10,5.84,62.50,11.70,17.29,6.97,7.39,24.98,-7.73,41.56
2017,32.33,189.82,121.57,36.57,6.64,54.96,10.30,15.05,5.79,6.18,45.61,3.18,40.11
