至興,	4535
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,39.51,201.79,132.10,3.19,3.41,107.03,7.11,9.90,8.40,1.60,25.15,5.51,21.73
2002,33.99,207.35,139.52,3.65,4.56,80.04,14.83,22.43,15.28,4.02,84.09,15.08,19.09
2003,37.74,171.02,111.33,3.86,4.84,75.41,20.19,31.58,19.30,6.21,46.96,9.85,21.94
2004,30.98,227.26,134.97,4.00,4.18,87.32,20.25,30.64,18.57,6.07,-0.17,-3.77,22.06
2005,26.70,242.81,141.83,3.65,3.57,102.24,17.22,23.90,17.35,4.59,77.75,11.76,20.72
2006,20.20,325.05,204.79,3.74,3.47,105.18,15.51,20.50,16.52,3.86,88.32,10.74,21.37
2007,25.34,199.74,113.13,4.34,3.71,98.38,17.48,22.56,18.14,4.75,52.68,8.09,22.68
2008,25.44,230.30,139.78,4.31,3.59,101.67,13.40,17.71,15.08,4.18,96.89,23.94,24.48
2009,24.07,227.88,155.41,3.73,4.06,89.90,8.83,11.64,11.54,2.80,62.49,5.82,24.44
2010,26.80,203.76,130.41,4.06,5.04,72.42,10.58,14.07,11.67,3.52,21.44,-0.70,25.63
2011,32.30,145.45,87.48,3.88,4.49,81.29,12.04,16.91,13.65,4.51,46.07,7.69,27.77
2012,33.44,121.77,71.06,3.92,4.73,77.16,7.26,10.56,8.52,2.79,34.38,5.02,26.46
2013,36.80,141.00,99.31,4.49,5.26,69.39,6.48,10.02,6.69,2.91,45.54,11.59,27.65
2014,28.44,174.37,119.51,4.54,6.33,57.66,7.17,10.16,7.07,2.97,53.99,8.66,29.18
2015,22.66,230.02,168.01,4.58,6.71,54.39,8.52,11.16,8.28,3.32,63.73,5.90,29.71
2016,19.55,293.08,220.75,4.43,6.90,52.89,9.19,11.53,9.16,3.28,129.09,13.32,30.09
2017,18.65,328.16,241.93,4.35,6.15,59.34,8.54,10.54,8.52,2.98,54.31,1.94,30.33
