聯陽,	3014
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,23.56,338.51,302.63,4.41,6.46,56.50,9.69,12.13,8.75,1.35,85.93,19.86,12.82
2003,21.07,385.13,339.02,4.74,5.67,64.37,13.31,17.11,12.96,2.09,88.38,16.96,12.56
2004,19.10,391.62,329.19,4.96,5.48,66.60,2.73,3.40,2.89,0.42,54.01,1.71,11.61
2005,24.81,346.98,320.18,4.34,6.57,55.55,14.22,18.28,13.44,2.36,59.65,13.47,13.66
2006,19.26,424.37,372.76,3.96,5.82,62.71,12.99,16.64,14.06,2.29,114.38,12.79,14.08
2007,21.30,412.51,357.29,5.80,6.38,57.21,25.10,31.53,20.76,4.82,184.42,34.85,16.51
2008,10.86,467.69,412.92,4.29,4.41,82.76,9.02,10.45,16.53,3.38,93.60,10.26,29.59
2009,11.32,503.40,437.86,5.91,5.06,72.13,7.16,3.00,12.51,2.44,79.78,11.53,31.07
2010,11.15,549.55,456.02,5.85,4.28,85.28,4.32,4.86,7.35,1.51,50.19,-1.66,30.85
2011,15.44,512.74,438.79,6.10,4.92,74.18,-39.81,-45.67,-58.01,-11.22,76.90,5.33,18.30
2012,16.64,510.96,441.57,5.96,3.91,93.35,4.70,5.60,5.89,1.06,64.49,12.64,19.36
2013,21.58,398.78,346.99,5.36,3.83,95.30,4.76,5.95,6.20,1.22,49.69,5.42,22.56
2014,19.13,475.96,418.57,5.55,3.59,101.67,8.18,10.25,10.69,2.40,55.14,6.90,23.48
2015,19.88,455.01,406.05,5.63,3.32,109.93,7.35,9.13,10.96,2.20,35.76,-0.65,23.96
2016,19.37,457.54,413.15,5.87,3.82,95.54,7.80,9.70,11.62,2.38,59.27,4.55,24.58
2017,21.22,392.53,353.42,6.19,4.11,88.80,8.06,10.11,12.20,2.47,75.07,5.86,23.90
2018,21.78,357.44,306.23,6.96,3.54,103.10,9.89,12.60,14.46,3.08,58.83,4.19,23.95
