宏和,	1446
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,41.48,104.63,53.18,8.11,4.26,85.68,2.85,0.35,0.21,0.05,24.44,8.24,13.35
2001,44.54,76.91,39.49,6.45,3.18,114.77,-14.12,-28.96,-29.46,-3.40,21.31,8.54,10.13
2002,38.26,62.91,32.29,12.73,6.25,58.40,-12.21,-23.06,-18.83,-3.14,48.77,13.00,12.00
2003,34.65,77.55,42.53,13.30,9.16,39.84,2.51,2.79,2.19,0.34,5.81,1.48,12.24
2004,32.43,133.41,65.85,11.25,7.86,46.43,0.60,0.25,0.23,0.03,30.03,3.40,11.77
2005,36.81,103.66,52.06,7.93,5.43,67.21,-21.88,-34.03,-46.62,-3.44,15.19,2.09,8.46
2006,44.33,53.63,46.83,8.67,9.02,40.46,-3.02,-5.96,-7.72,-0.49,-55.36,-16.60,7.95
2007,37.00,41.39,34.84,10.62,25.14,14.51,5.94,8.75,12.30,1.17,21.68,5.38,13.99
2008,33.22,46.35,34.46,10.39,22.49,16.22,1.05,0.63,1.13,0.09,5.20,0.39,13.81
2009,32.28,43.80,31.70,7.84,20.98,17.39,1.37,1.48,3.06,0.20,0.69,0.12,13.90
2010,32.52,51.84,35.98,9.01,13.36,27.32,-8.41,-12.95,-25.12,-1.66,10.06,1.60,11.82
2011,23.11,1390.30,513.36,10.12,0.91,401.09,15.94,21.83,75.59,2.91,-207.36,-8.61,14.80
2012,26.54,855.93,142.98,12.43,0.24,1520.83,-1.08,-1.44,-8.37,-0.21,-172.10,-13.34,14.21
2013,51.68,710.58,219.29,8.92,7.88,46.31,-0.33,-0.59,-1.48,-0.08,-148.03,-20.08,13.82
2014,49.54,1172.77,152.92,8.60,6.53,55.89,0.38,0.70,1.58,0.10,-174.43,-14.54,13.67
2015,52.80,173.80,19.21,8.04,6.35,57.48,-0.96,-2.07,-4.35,-0.28,-1.14,-3.25,12.99
2016,53.04,157.52,22.19,13.25,7.76,47.03,1.77,3.63,7.06,0.47,10.01,9.30,13.06
2017,56.12,606.91,92.78,16.05,7.97,45.79,-0.95,-2.32,-7.68,-0.29,27.64,3.40,12.27
2018,57.29,584.71,74.42,9.11,9.73,37.51,-0.68,-1.73,-6.40,-0.21,NA,NA,11.74
