國揚,	2505
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,75.35,126.64,12.43,54.66,0.00,*****,-0.03,-26.75,-59.92,-3.15,58.21,738.79,5.24
2001,69.39,136.47,10.22,90.58,0.00,*****,4.79,3.95,4.63,0.41,16.20,35.46,5.45
2004,64.16,138.50,24.10,6.99,0.09,4055.55,1.68,3.81,18.89,0.34,-24.76,-30.53,9.46
2005,63.89,146.35,24.85,19.44,0.33,1106.06,0.41,0.79,1.27,0.12,-3.74,-5.86,9.52
2006,57.21,167.74,50.54,6.31,0.24,1520.83,0.04,0.10,0.20,1.10,22.78,-0.55,10.92
2007,41.75,179.78,28.65,10.45,0.33,1106.06,4.72,11.12,14.67,1.28,-31.52,-33.44,12.14
2008,64.54,157.38,30.64,16.09,0.19,1921.05,1.19,3.11,6.39,0.38,9.73,11.56,12.03
2009,52.51,264.82,47.74,7.87,0.07,5214.28,-2.65,-6.95,-54.79,-0.81,66.42,33.41,11.39
2010,51.93,197.07,35.39,37.34,0.19,1921.05,0.84,1.40,3.93,0.16,13.18,10.40,11.55
2011,58.40,171.91,27.78,19.24,0.12,3041.66,2.95,6.35,22.39,0.76,0.00,0.00,12.37
2012,60.09,169.79,30.90,47.67,0.33,1106.06,8.65,20.77,22.34,2.87,0.00,-1.67,15.21
2013,55.97,153.03,40.38,57.77,3.25,112.30,11.32,30.01,15.90,3.39,39.04,43.52,12.85
2014,57.11,151.06,29.34,11.77,0.46,793.47,0.49,0.79,3.23,0.10,0.00,-3.09,12.56
2015,54.37,152.99,20.86,44.40,0.21,1738.09,2.30,4.96,11.27,0.61,0.00,0.00,12.70
2016,54.12,162.85,20.81,13.39,0.09,4055.55,0.16,0.09,0.43,0.01,0.00,0.00,12.32
2017,52.18,170.14,18.73,14.08,0.18,2027.77,1.17,1.91,5.25,0.25,0.00,0.00,12.58
2018,52.40,173.79,28.98,2.97,0.04,9125.00,0.01,-0.64,-6.77,-0.08,0.00,0.00,12.09
