信立,	4303
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,59.60,88.97,50.76,4.46,4.56,80.04,-2.34,-10.79,-5.68,-1.24,22.74,8.98,10.67
2001,56.41,92.50,51.58,4.46,4.72,77.33,-3.06,-12.22,-6.96,-1.28,31.40,8.75,9.54
2002,54.67,93.85,50.00,5.30,5.55,65.76,-1.01,-6.46,-3.71,-0.64,28.70,6.15,8.87
2003,55.06,84.75,40.52,5.30,4.86,75.10,-1.89,-7.52,-5.34,-0.69,4.20,0.96,8.17
2004,55.72,68.29,32.22,6.16,4.59,79.52,-2.13,-7.65,-5.62,-0.62,0.57,0.15,7.76
2005,56.74,64.27,30.74,6.03,4.56,80.04,-10.89,-27.52,-21.45,-1.95,4.43,1.16,6.40
2006,52.17,75.71,32.71,6.15,4.61,79.17,-3.31,-9.68,-7.84,-0.59,7.11,1.36,5.80
2007,53.44,87.66,43.70,7.03,4.20,86.90,-4.83,-12.59,-10.89,-0.69,12.60,2.43,5.11
2008,37.43,97.57,38.50,7.70,3.92,93.11,0.91,0.18,0.18,0.02,0.01,0.00,9.49
2009,39.73,101.29,58.10,5.19,3.23,113.00,1.54,1.86,2.70,0.18,3.00,0.45,9.56
2010,41.02,97.59,43.44,5.84,3.79,96.30,-1.73,-3.47,-4.44,-0.33,-0.60,-0.09,9.26
2011,36.36,114.94,52.86,6.75,3.26,111.96,-2.83,-5.18,-7.22,-0.48,-11.16,-1.84,9.16
2012,32.64,115.99,46.74,7.18,3.14,116.24,-0.51,-1.19,-1.83,-0.11,39.51,5.66,8.92
2013,34.07,NA,NA,NA,NA,NA,3.65,5.29,5.42,0.48,NA,NA,9.28
2014,29.67,185.70,115.41,8.48,3.85,94.80,7.08,10.09,10.36,0.99,38.79,5.19,10.40
2015,26.04,284.26,190.91,8.97,3.89,93.83,5.48,7.38,8.65,0.78,51.99,4.31,10.85
2017,22.29,345.04,320.14,7.22,3.89,93.83,84.06,110.88,293.99,20.64,7.45,1.45,73.78
2018,17.09,376.81,315.50,7.48,4.46,81.83,5.95,7.45,21.01,1.30,-180.81,-62.06,13.70
