遠見,	3040
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,36.00,245.00,173.00,4.24,5.57,65.52,34.00,56.00,31.00,8.83,0.00,0.00,20.18
2001,28.00,174.00,120.00,3.90,3.71,98.38,21.00,30.00,31.00,5.05,61.00,21.00,18.64
2002,30.00,237.00,183.00,5.61,5.70,64.03,16.00,22.00,21.00,3.43,0.00,0.00,17.16
2003,21.00,249.00,189.00,4.26,6.52,55.98,9.00,12.00,15.00,1.87,6.00,NA,16.29
2004,24.00,176.00,130.00,3.30,5.16,70.73,-2.00,-3.00,-7.00,-0.47,9.00,NA,14.01
2005,25.00,91.00,67.00,2.97,4.09,89.24,-21.00,-28.00,-86.00,-3.48,7.00,2.00,10.92
2006,13.00,166.00,136.00,3.29,4.68,77.99,0.01,0.00,0.02,0.07,7.00,1.00,19.37
2007,0.04,697.00,606.00,2.90,4.12,88.59,0.09,0.10,0.67,1.90,1.37,4.00,18.33
2008,3.00,550.00,394.00,3.18,3.09,118.12,7.00,7.00,56.00,1.18,85.00,-4.00,15.09
2009,3.00,455.00,345.00,4.18,2.38,153.36,3.00,3.00,21.00,0.07,37.00,-1.00,17.46
2010,5.00,246.00,171.00,4.79,2.47,147.77,2.00,2.00,14.00,0.30,50.00,1.00,15.89
2011,6.85,135.26,94.37,4.67,1.84,198.36,1.70,1.77,17.65,0.27,54.17,0.99,14.91
2012,6.49,224.12,207.49,4.70,1.82,200.54,3.30,3.48,63.58,0.52,49.01,0.49,14.74
2013,12.07,210.76,173.85,4.54,3.71,98.38,1.84,2.00,14.45,0.32,42.82,2.85,16.19
2014,18.69,393.26,380.68,8.91,5.84,62.50,30.05,35.63,233.45,6.42,28.89,0.69,27.18
2015,8.73,766.21,729.53,9.68,7.42,49.19,7.03,8.19,62.39,2.20,45.53,-11.87,25.78
2016,8.07,1207.12,1168.57,12.93,7.27,50.20,9.00,9.81,69.96,2.44,68.93,-9.09,23.95
2017,6.29,1490.16,1442.78,16.63,5.98,61.03,37.64,40.50,369.83,11.06,0.00,-16.40,30.68
2018,10.60,810.64,745.17,17.44,4.53,80.57,4.59,4.98,43.50,1.31,107.88,-37.33,21.91
