華豐,	2109
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,28.26,315.96,252.87,2.48,6.66,54.80,3.77,4.97,7.61,0.65,-39.64,-3.58,13.59
2001,31.48,210.65,168.08,2.15,5.70,64.03,2.34,2.68,5.05,0.35,26.57,1.79,13.32
2002,34.42,138.66,104.46,2.86,6.16,59.25,4.22,5.64,8.69,0.75,18.87,2.70,13.36
2004,37.67,240.98,176.48,2.75,5.56,65.64,3.17,4.45,6.27,0.55,-12.24,-1.29,10.62
2005,40.78,162.53,116.46,3.54,4.59,79.52,-1.37,-2.91,-4.70,-0.35,10.66,0.58,9.91
2006,40.83,192.19,143.75,3.49,5.47,66.72,-0.91,-2.45,-3.57,-0.29,8.21,0.90,12.07
2007,36.82,146.41,107.60,3.15,5.94,61.44,1.27,1.18,1.86,0.15,41.69,1.14,12.44
2008,35.54,125.90,68.49,4.64,5.52,66.12,-0.39,-1.52,-2.47,-0.19,49.44,5.06,9.60
2009,35.41,100.01,70.08,7.27,5.15,70.87,2.77,3.83,6.73,0.49,56.87,8.53,12.94
2010,38.13,179.62,116.88,7.11,6.46,56.50,-2.38,-4.20,-5.99,-0.51,-19.25,-1.92,11.31
2011,45.65,168.44,104.24,5.59,4.54,80.39,-11.31,-20.09,-26.73,-2.07,-0.60,-0.07,8.83
2012,46.22,190.70,138.91,7.63,4.86,75.10,-2.35,-5.27,-5.85,-0.43,43.98,5.16,8.26
2013,48.10,136.60,96.74,7.80,4.20,86.90,6.70,12.05,6.46,1.62,15.35,5.08,11.18
2014,41.85,226.38,151.72,6.07,3.69,98.91,10.72,18.59,13.41,2.35,35.75,5.63,13.83
2015,40.07,233.14,161.30,6.62,3.42,106.72,6.14,5.49,4.41,0.32,52.46,4.96,12.38
2016,38.16,206.81,147.15,5.61,3.30,110.60,2.83,3.90,3.28,0.13,29.72,4.43,11.93
2017,44.81,129.26,87.13,5.12,3.59,101.67,-11.72,-19.09,-15.17,-2.94,1.43,-0.53,8.51
