中石化,	1314
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,66.42,62.84,42.53,8.10,10.45,34.92,1.14,0.49,0.50,0.06,-5.98,-1.21,12.28
2001,71.30,53.97,36.68,6.03,8.03,45.45,-3.73,-20.96,-25.07,-2.34,2.49,0.49,10.08
2002,73.55,28.81,19.25,7.28,8.41,43.40,-0.93,-12.63,0.00,-1.20,4.21,1.74,8.87
2003,69.25,128.67,91.99,7.08,11.05,33.03,1.78,2.00,1.54,0.18,6.97,0.55,8.74
2004,66.94,131.29,77.27,7.81,10.68,34.17,2.54,4.61,2.96,0.41,29.98,2.65,9.23
2005,58.78,150.11,95.84,9.46,10.58,34.49,3.93,7.13,4.01,0.71,112.69,9.26,10.74
2006,54.87,265.48,190.29,11.41,12.72,28.69,5.48,9.22,5.49,1.05,88.53,4.91,12.08
2007,48.26,217.97,133.11,10.76,13.37,27.29,7.35,13.04,7.95,1.70,116.79,7.41,13.94
2008,52.49,372.87,287.63,12.55,12.50,29.20,-6.45,-14.78,-10.48,-1.78,126.25,3.87,11.01
2009,47.42,288.72,206.45,12.70,12.04,30.31,5.40,9.81,8.03,1.15,92.23,4.26,12.44
2010,35.52,241.37,187.07,13.30,16.94,21.54,14.83,24.71,16.15,3.52,122.61,9.39,16.07
2011,28.99,385.84,287.65,12.55,15.27,23.90,22.22,32.48,25.65,5.53,142.42,8.66,19.47
2012,21.65,315.54,229.14,10.77,13.22,27.60,2.88,3.84,3.84,0.61,-6.86,-5.77,15.27
2013,30.04,219.79,173.48,13.51,12.29,29.69,-3.19,-4.42,-4.13,-0.62,-2.00,-0.22,13.65
2014,31.01,320.51,260.65,13.97,12.91,28.27,0.49,0.55,0.89,0.13,-32.65,-2.73,22.93
2015,29.70,286.40,236.01,12.91,11.48,31.79,0.31,0.16,0.32,0.04,9.28,0.73,22.86
2016,33.21,153.71,130.52,14.01,13.21,27.63,-2.22,-3.60,-7.40,-0.81,2.50,0.41,21.90
2017,23.37,444.14,370.18,12.07,14.14,25.81,7.90,10.72,18.26,2.55,82.58,4.61,23.08
2018,25.10,288.76,243.52,12.45,14.02,26.03,5.07,6.60,11.12,1.59,83.83,8.17,24.78
