長榮,	2603
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,43.97,113.76,107.31,5.34,NA,NA,3.91,3.77,6.27,0.63,45.25,5.66,17.16
2001,39.87,127.95,124.78,6.58,NA,NA,4.31,4.78,9.92,0.83,-1.74,-0.25,17.86
2002,47.26,107.78,103.55,7.57,NA,NA,2.87,2.93,5.00,0.51,-4.70,-1.85,17.78
2003,48.19,94.65,91.47,10.39,NA,NA,5.81,9.28,10.24,1.68,13.66,2.63,18.76
2004,43.63,165.08,162.66,13.15,NA,NA,14.71,26.11,28.83,5.29,-19.12,-4.55,21.55
2005,29.84,112.71,106.97,14.13,NA,NA,14.03,21.63,29.12,4.53,142.11,15.66,22.43
2006,32.61,91.53,86.81,17.04,NA,NA,0.61,0.70,1.22,0.14,32.10,0.13,19.66
2007,23.38,93.06,85.52,25.45,NA,NA,11.94,16.35,37.28,3.53,62.30,7.18,22.97
2008,32.88,109.95,105.30,34.74,NA,NA,0.88,0.96,2.85,0.21,-11.00,-6.39,20.66
2009,32.38,168.01,159.83,23.52,NA,NA,-11.05,-16.75,-65.43,-3.22,-13.86,-1.09,17.78
2010,26.58,93.72,89.36,21.75,NA,NA,18.14,25.22,89.07,4.94,45.28,5.24,21.06
2011,34.18,179.36,172.73,18.36,NA,NA,-3.08,-4.87,-20.13,-0.89,25.99,-1.19,17.61
2012,38.66,243.47,234.66,18.34,NA,NA,0.50,0.21,0.79,0.04,56.89,3.89,17.01
2013,65.49,166.82,148.66,10.46,NA,NA,-1.03,-3.39,-1.47,-0.43,6.57,1.16,16.47
2014,65.67,140.87,127.35,10.30,NA,NA,1.38,3.29,1.42,0.34,27.54,5.57,17.51
2015,68.18,132.56,123.12,10.19,NA,NA,-2.06,-7.51,-3.54,-1.26,13.26,2.28,16.51
2016,71.73,128.42,118.34,10.32,NA,NA,-3.94,-14.90,-6.88,-1.88,-1.83,-0.36,14.52
2017,66.67,136.17,124.33,11.42,NA,NA,4.01,11.07,4.42,1.97,25.05,5.04,15.80
2018,69.01,135.63,121.80,10.66,NA,NA,0.74,0.11,0.05,0.07,6.08,0.88,14.81
