益登,	3048
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,64.70,145.50,87.98,25.69,12.79,28.53,26.15,72.42,5.30,16.28,30.48,50.77,19.37
2001,52.48,176.29,159.35,21.84,25.91,14.08,26.35,61.66,4.34,10.27,74.63,81.15,22.13
2002,50.46,180.52,143.14,15.97,27.69,13.18,22.96,47.09,4.64,7.70,27.90,24.94,19.69
2003,46.89,196.21,159.22,15.13,24.96,14.62,16.78,32.64,3.45,5.13,20.31,5.09,16.90
2004,48.77,366.41,248.18,14.53,18.68,19.53,10.64,20.34,2.23,2.89,NA,NA,14.43
2005,62.88,147.63,94.55,12.91,12.81,28.49,5.22,12.06,1.22,1.70,16.49,11.99,13.74
2006,63.54,189.89,123.72,8.67,10.08,36.21,3.25,8.04,0.86,1.02,24.41,26.12,12.92
2007,66.21,205.70,88.22,13.67,10.60,34.43,5.97,15.07,1.14,2.03,8.69,3.38,13.96
2008,67.13,179.47,79.31,21.96,8.10,45.06,1.75,0.67,0.05,0.09,48.72,36.60,11.88
2009,71.71,149.11,72.07,28.61,9.93,36.75,3.03,8.91,0.56,1.14,5.16,7.48,13.37
2010,61.03,164.34,46.79,31.35,10.75,33.95,4.66,12.65,0.72,1.68,0.00,0.00,13.22
2011,65.47,165.24,50.65,28.03,6.77,53.91,1.82,2.90,0.26,0.39,3.81,0.27,13.22
2012,67.83,151.22,46.38,27.65,6.66,54.80,3.37,7.58,0.61,1.00,0.00,-6.13,13.22
2013,70.14,141.23,39.24,28.74,7.49,48.73,3.82,9.33,0.58,1.28,-5.22,-23.44,14.48
2014,80.70,130.32,42.64,26.07,8.18,44.62,5.55,17.68,0.74,2.61,-12.48,-93.52,16.06
2015,74.02,140.76,40.70,22.85,7.78,46.91,4.82,13.96,0.59,2.11,-0.54,-5.33,16.04
2016,79.64,128.02,56.96,17.69,8.84,41.28,3.75,7.35,0.31,1.07,-4.87,-18.28,14.41
2017,77.72,130.57,53.71,14.31,9.12,40.02,4.91,11.23,0.48,1.63,0.00,0.00,14.66
2018,80.82,123.47,48.41,16.85,8.76,41.66,4.73,7.40,0.30,1.09,6.90,16.56,14.86
