彬台,	3379
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,63.03,140.39,71.68,5.41,4.67,78.15,-1.71,-5.14,-0.97,-0.54,0.00,0.00,10.13
2008,45.07,188.90,116.95,5.72,14.61,24.98,3.59,7.82,2.34,0.81,46.60,34.72,10.71
2009,48.90,172.39,128.50,8.79,23.87,15.29,7.44,14.11,6.02,1.73,82.21,70.95,13.84
2010,41.86,198.33,169.47,10.88,51.43,7.09,12.90,23.48,10.07,3.51,2.93,-1.67,15.31
2011,38.18,226.17,205.37,8.02,10.05,36.31,23.11,38.23,22.05,6.92,54.92,21.67,20.35
2013,55.34,164.33,91.27,6.96,2.59,140.92,3.17,6.45,3.53,1.18,50.34,41.18,17.95
2014,47.11,178.81,98.74,8.72,2.89,126.29,3.88,7.99,3.89,1.41,0.00,0.00,18.33
2015,38.34,213.67,111.31,8.68,3.30,110.60,-0.92,-1.63,-0.91,-0.27,0.00,0.00,15.99
2016,39.23,181.98,101.73,6.61,2.71,134.68,-2.21,-3.63,-2.97,-0.56,29.07,14.88,15.12
2017,34.82,184.01,94.64,5.03,1.84,198.36,-1.62,-2.65,-2.42,-0.40,-26.91,-11.91,14.73
2018,43.74,129.75,65.63,5.81,2.20,165.90,-4.42,-7.38,-7.48,-1.03,NA,NA,13.13
