台林,	5353
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,13.77,629.26,401.10,4.19,1.99,183.41,3.17,3.79,4.98,0.76,64.43,2.88,21.75
2001,18.64,442.74,279.33,4.43,1.77,206.21,-3.63,-4.41,-8.34,-0.90,-45.35,-7.53,19.39
2002,19.84,382.41,275.31,5.54,2.18,167.43,-11.21,-14.00,-21.51,-2.47,-11.53,-1.51,16.06
2003,21.14,278.89,203.56,4.40,1.54,237.01,-6.05,-7.75,-18.26,-1.24,-31.34,-5.45,14.98
2004,27.84,210.96,152.64,6.46,2.61,139.84,-4.82,-6.55,-7.96,-0.95,-0.36,-0.09,14.02
2005,20.41,332.96,264.56,6.26,3.21,113.70,-9.35,-12.44,-13.29,-1.65,40.50,5.56,12.77
2006,24.87,268.80,199.37,5.90,4.23,86.28,2.58,3.34,3.20,0.44,-4.20,-0.81,13.69
2007,21.94,310.03,213.06,5.59,3.62,100.82,1.65,2.16,2.13,0.29,16.50,0.85,13.78
2008,22.74,323.72,246.03,5.90,3.74,97.59,2.01,2.59,2.54,0.34,26.00,2.78,13.23
2009,21.28,345.83,293.18,5.19,4.45,82.02,1.74,2.23,2.34,0.31,49.39,6.65,14.28
2010,31.27,243.97,190.63,5.21,4.96,73.58,1.98,2.69,2.26,0.38,-7.46,-4.32,13.96
2011,22.11,370.66,273.71,5.85,4.25,85.88,3.45,4.72,3.68,0.65,57.66,8.16,13.71
2012,24.90,331.01,281.13,5.46,3.61,101.10,1.99,2.60,2.85,0.35,50.15,7.33,13.52
2013,25.39,351.44,293.58,5.58,4.67,78.15,3.22,4.32,4.19,0.58,20.91,2.59,13.52
2014,25.36,351.41,293.38,6.18,4.30,84.88,2.58,3.46,3.47,0.47,34.54,4.07,13.49
2015,27.74,313.57,264.61,6.28,3.78,96.56,1.75,2.38,2.70,0.32,29.57,4.48,13.24
2016,29.24,298.63,245.27,5.98,4.11,88.80,2.52,3.50,3.38,0.47,-1.05,-1.99,13.73
2017,34.74,241.63,194.99,4.87,4.43,82.39,1.89,2.76,2.27,0.38,21.13,4.70,14.20
