鉅祥,	2476
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,16.15,355.00,288.00,3.72,7.33,49.79,23.86,28.98,37.81,5.06,51.09,4.95,20.07
2001,37.49,1376.00,1307.00,2.95,6.28,58.12,9.44,12.15,26.96,1.95,253.96,8.05,18.10
2002,41.54,627.94,587.97,3.54,8.94,40.82,5.13,6.52,12.58,1.03,41.31,1.37,15.73
2003,46.39,115.48,109.05,3.00,7.94,45.96,5.35,7.42,14.82,1.13,6.36,1.59,15.13
2004,41.16,97.81,89.34,3.09,8.83,41.33,8.14,12.49,23.12,1.85,10.16,2.64,15.06
2005,28.33,125.85,109.95,2.83,9.36,38.99,10.84,15.75,28.73,2.39,17.29,1.34,16.36
2006,18.57,171.93,146.87,3.76,10.94,33.36,14.75,19.79,34.04,3.20,126.89,12.89,17.73
2007,25.13,102.90,91.14,4.23,12.22,29.86,14.33,18.34,34.67,3.14,61.36,7.89,18.79
2008,26.03,100.51,92.29,4.00,14.06,25.96,7.93,10.42,26.25,1.77,53.90,5.93,17.55
2009,14.86,246.78,219.39,4.25,11.95,30.54,6.91,8.66,29.38,1.49,-16.69,-6.67,17.26
2010,15.46,188.12,160.03,4.92,13.40,27.23,9.71,11.44,31.22,2.00,39.25,-1.94,17.78
2011,16.36,141.03,114.37,4.57,11.34,32.18,6.63,7.87,25.48,1.43,83.38,0.90,18.66
2012,15.24,242.87,214.46,4.92,9.98,36.57,7.46,8.83,35.97,1.67,102.53,2.60,19.23
2013,21.19,528.21,455.23,4.49,5.08,71.85,5.87,8.53,8.96,1.41,16.07,-1.89,20.26
2014,23.86,410.87,345.67,4.48,4.97,73.44,6.63,9.85,9.81,1.74,66.46,3.26,25.02
2015,24.09,434.37,371.42,4.42,5.06,72.13,7.04,10.60,10.00,2.19,58.06,3.68,24.81
2016,27.91,346.68,300.57,4.24,5.22,69.92,8.25,12.63,11.54,2.61,45.27,3.89,24.64
2017,30.33,322.74,276.12,3.94,5.01,72.85,6.26,9.90,8.68,2.10,18.41,-0.36,24.84
