華上,	6289
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,29.00,220.00,144.00,5.25,5.60,65.17,16.00,22.00,19.00,2.88,124.00,19.00,14.48
2004,46.07,260.50,161.30,5.18,5.00,73.00,13.75,21.65,16.27,3.03,77.17,5.09,14.61
2005,44.00,324.00,229.00,3.68,4.43,82.39,5.00,9.00,7.00,1.18,100.00,7.00,13.37
2006,42.16,421.27,330.65,3.69,4.39,83.14,4.92,8.29,7.43,1.28,61.26,6.41,18.00
2007,43.39,281.11,185.77,3.11,3.31,110.27,1.39,1.17,1.39,0.20,-17.92,-4.44,17.18
2008,47.11,67.84,39.11,1.66,1.89,193.12,-18.84,-35.78,-87.10,-5.26,10.57,4.77,11.75
2009,18.25,200.19,109.48,2.31,2.90,125.86,-59.80,-92.49,-239.02,-10.72,-28.74,-2.93,7.52
2010,23.94,236.08,187.59,2.48,3.67,99.45,-2.29,-3.10,-6.96,-0.23,69.15,7.21,7.52
2011,25.88,150.69,77.19,2.24,3.60,101.38,-17.11,-23.00,-68.76,-2.09,51.23,6.12,8.19
2012,29.69,112.15,62.07,2.68,3.71,98.38,-19.60,-27.39,-80.99,-1.99,-12.92,-2.00,6.31
2013,35.54,111.12,54.25,1.34,3.11,117.36,-26.87,-41.31,-151.42,-2.20,-30.82,-4.96,4.04
2014,51.55,49.05,14.66,1.83,4.63,78.83,-26.32,-47.17,-209.43,-1.55,-20.98,-5.77,2.55
2015,58.35,26.73,14.12,2.05,5.71,63.92,-21.04,-48.39,-213.32,-0.99,-39.33,-9.26,1.54
2016,76.45,38.85,13.95,2.91,5.26,69.39,-14.26,-48.24,-92.00,-0.59,-31.23,-8.95,0.90
2017,87.06,103.20,58.39,2.96,4.27,85.48,-12.47,-77.67,-59.90,-0.50,-65.89,-9.91,0.40
2018,65.96,91.25,24.87,2.82,3.58,101.95,12.49,56.76,38.32,0.26,-1.20,-0.17,0.53
