華電,	1603
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,60.88,87.67,44.38,1.96,2.82,129.43,-3.35,-11.25,-16.69,-1.19,9.26,4.47,10.02
2001,63.41,79.27,42.44,1.86,3.12,116.98,-3.04,-11.59,-18.24,-1.10,6.46,3.23,8.98
2002,66.71,104.60,58.96,2.72,2.56,142.57,1.32,0.52,0.54,0.05,1.49,0.52,8.12
2003,65.10,94.63,67.15,2.23,2.93,124.57,3.05,6.06,5.93,0.61,1.57,0.72,8.66
2004,66.15,95.53,58.95,2.35,3.28,111.28,-3.51,-12.64,-11.86,-1.24,19.17,15.94,9.22
2005,55.84,71.64,44.07,2.73,2.96,123.31,1.65,1.71,1.70,0.18,6.03,6.98,11.56
2006,54.55,77.59,53.14,2.67,2.81,129.89,1.77,1.75,2.08,0.21,10.34,12.14,12.22
2007,53.17,75.44,49.25,3.13,2.91,125.42,2.86,4.42,5.39,0.55,18.32,10.07,12.53
2008,53.09,67.53,38.38,4.27,3.80,96.05,3.65,6.00,5.68,0.74,7.51,4.02,12.12
2009,43.17,87.75,63.69,3.26,3.31,110.27,6.55,11.64,15.39,1.58,21.10,7.77,14.69
2010,39.89,100.38,64.40,3.24,3.95,92.40,3.82,6.57,9.50,0.93,28.65,9.29,15.78
2011,40.75,98.11,58.12,4.51,4.21,86.69,2.24,3.76,4.32,0.53,-3.87,-1.29,15.49
2012,35.11,124.66,82.42,3.39,3.14,116.24,5.27,9.01,13.61,1.33,29.00,7.39,17.00
2013,39.82,118.08,87.30,2.65,3.06,119.28,3.24,4.94,8.47,0.87,-3.20,-1.46,18.07
2014,34.91,144.32,80.07,2.28,2.45,148.97,3.12,4.72,9.54,0.88,11.25,4.11,19.34
2015,37.93,138.34,86.86,2.56,2.78,131.29,5.40,8.26,14.61,1.96,-8.25,-3.19,23.30
2016,38.22,136.92,90.64,2.16,2.65,137.73,3.83,5.91,10.55,1.88,20.28,7.19,30.10
2017,33.34,167.44,117.15,2.24,2.79,130.82,3.81,5.71,10.45,1.77,8.72,0.89,31.94
