福壽,	1219
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,33.01,312.00,188.75,5.79,6.28,58.12,1.61,1.05,0.69,0.12,36.18,3.51,11.11
2001,33.62,220.27,144.33,6.07,6.01,60.73,1.37,1.24,0.86,0.14,28.57,4.51,11.26
2002,34.72,308.08,207.71,6.84,6.38,57.21,1.81,1.96,1.30,0.23,18.20,1.67,11.30
2003,39.80,325.05,232.07,7.43,7.10,51.40,1.04,1.05,0.60,0.12,1.52,-0.31,11.67
2004,38.74,284.86,207.13,7.29,7.22,50.55,-0.28,-1.01,-0.59,-0.12,21.42,2.64,12.41
2005,33.77,330.38,224.66,7.12,6.64,54.96,1.29,1.62,0.98,0.20,26.78,3.20,12.54
2006,32.51,290.68,195.19,7.13,6.42,56.85,2.14,2.80,1.69,0.36,14.00,1.27,12.72
2007,36.22,312.18,202.95,8.18,7.47,48.86,3.57,4.92,2.22,0.63,-2.66,-1.23,13.11
2008,38.75,287.05,141.49,9.45,6.98,52.29,-0.16,-1.05,-0.37,-0.13,-53.12,-9.63,12.33
2009,35.65,357.17,240.96,9.47,6.46,56.50,4.66,7.09,2.69,0.91,114.20,14.50,13.23
2010,32.85,411.22,237.82,8.62,6.93,52.66,4.25,6.17,2.52,0.80,-25.77,-3.96,13.16
2011,37.36,279.87,153.50,8.69,6.87,53.12,9.47,14.27,5.40,1.89,-30.67,-6.93,13.66
2012,36.94,303.68,153.95,8.23,5.94,61.44,-0.70,-1.48,-0.56,-0.19,25.39,2.24,12.34
2013,29.53,627.61,365.73,8.97,6.68,54.64,0.66,0.75,0.27,0.09,163.11,8.95,11.93
2014,37.90,312.55,179.55,9.45,7.75,47.09,2.56,3.57,1.29,0.43,9.88,0.70,12.10
2015,49.05,203.34,105.61,8.65,5.48,66.60,1.61,2.57,1.00,0.31,-21.41,-5.36,11.94
2016,51.71,211.92,127.89,9.20,6.02,60.63,2.37,4.07,1.42,0.49,28.33,4.82,12.09
2017,53.35,197.91,108.22,8.67,6.05,60.33,1.13,1.42,0.51,0.44,-15.92,-4.42,12.12
2018,55.18,170.13,106.44,9.29,6.70,54.47,-0.66,-2.49,-0.82,-0.03,14.10,2.42,11.76
