日揚,	6208
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,25.61,275.21,105.94,3.74,2.64,138.25,13.47,18.47,14.85,2.24,44.89,12.69,n/a
2001,18.73,377.26,177.02,3.53,1.76,207.38,7.64,9.55,11.27,1.05,46.11,6.67,11.52
2002,25.79,248.05,150.83,3.90,2.76,132.24,14.53,18.79,16.29,2.30,59.78,12.63,13.10
2003,41.05,294.67,192.87,3.68,3.21,113.70,14.25,21.06,14.87,2.44,76.58,9.43,13.82
2004,41.31,268.96,163.50,4.50,3.71,98.38,15.35,25.48,14.20,2.78,57.67,13.14,14.12
2005,39.36,180.93,128.25,3.87,3.92,93.11,12.83,20.75,13.18,2.83,46.82,13.04,14.62
2006,40.57,160.12,114.80,3.72,4.60,79.34,10.66,17.51,11.59,2.37,33.11,12.29,15.10
2007,41.99,122.02,83.69,3.34,4.18,87.32,5.50,8.92,6.25,1.18,5.71,-2.04,14.81
2008,41.94,110.59,62.88,3.34,3.10,117.74,3.40,5.15,4.35,0.74,31.78,15.99,14.72
2009,36.31,126.80,83.61,2.71,2.09,174.64,-1.89,-3.92,-5.63,-0.51,30.89,12.12,12.71
2010,24.39,230.94,159.25,3.54,3.41,107.03,7.95,11.15,11.81,1.37,29.81,6.50,13.34
2011,18.43,266.72,184.32,4.59,4.11,88.80,10.38,13.08,13.71,1.83,135.22,19.49,14.92
2012,12.44,333.43,200.95,3.72,2.33,156.65,3.02,3.53,6.13,0.51,56.69,-2.54,13.71
2013,25.86,291.86,181.96,3.77,1.95,187.17,4.92,6.02,7.21,0.85,70.66,10.18,14.60
2014,23.48,264.81,182.55,4.20,2.11,172.98,5.59,6.84,8.36,1.02,53.23,7.86,15.28
2015,22.34,276.72,187.08,4.48,2.02,180.69,3.91,4.62,6.31,0.70,61.75,7.72,15.03
2016,21.26,259.19,178.45,5.33,2.18,167.43,6.24,7.62,9.74,1.18,69.47,10.73,16.50
2017,26.63,217.88,129.18,5.28,2.32,157.32,8.41,10.72,10.69,1.83,8.31,-1.01,17.58
