強新,	5013
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,48.64,110.08,77.41,5.30,9.88,36.94,6.81,9.10,3.07,1.03,16.19,9.22,11.87
2001,47.02,112.15,79.19,5.22,9.56,38.17,2.27,0.60,0.25,0.07,36.81,13.98,10.95
2002,53.85,115.40,76.78,5.90,8.44,43.24,10.30,17.51,6.04,2.10,-5.39,-3.29,13.05
2003,44.82,377.59,276.77,5.17,7.20,50.69,9.84,17.38,6.89,2.01,95.75,11.81,13.08
2004,46.05,238.93,164.28,6.69,8.58,42.54,17.93,31.41,10.03,4.22,8.54,1.79,15.35
2005,48.19,167.90,78.72,5.44,4.96,73.58,5.96,9.53,4.10,1.30,-2.97,-6.58,13.69
2006,46.07,343.07,194.69,5.96,4.66,78.32,9.84,16.94,6.76,2.35,25.40,2.44,14.73
2007,51.83,180.58,88.20,5.97,4.73,77.16,6.37,10.55,3.80,1.48,15.25,2.05,14.33
2008,53.48,258.66,109.73,7.78,4.01,91.02,4.64,7.33,2.41,1.00,13.51,1.57,13.94
2009,50.87,318.06,156.70,5.27,2.94,124.14,-1.41,-4.33,-2.23,-0.55,41.43,5.80,12.44
2010,51.07,349.54,168.82,6.90,4.55,80.21,11.70,22.79,7.38,3.16,1.90,0.34,15.27
2011,50.04,349.94,147.39,5.88,3.48,104.88,6.95,12.94,4.88,1.89,-12.75,-3.84,15.60
2012,47.57,431.80,205.60,5.16,3.10,117.74,-0.76,-2.71,-1.34,-0.40,114.51,12.09,14.27
2013,52.02,219.31,121.88,4.79,4.24,86.08,6.17,11.34,4.36,1.61,15.79,5.51,16.05
2014,50.59,217.33,126.05,4.71,4.53,80.57,7.30,13.39,5.20,2.15,39.38,10.62,17.56
2015,46.64,212.78,124.59,4.36,4.53,80.57,5.81,10.21,4.74,1.81,47.07,12.41,17.48
2016,51.82,207.38,110.81,4.63,4.69,77.82,8.44,15.53,6.86,2.75,-0.33,-1.39,18.83
2017,51.97,201.18,103.86,4.61,4.20,86.90,7.38,13.92,5.89,2.22,10.77,2.79,17.64
2018,54.86,177.27,85.70,4.87,3.73,97.85,6.14,11.73,4.83,2.19,11.77,2.49,18.96
