揚明光,	3504
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,53.37,115.29,78.10,8.16,13.64,26.75,15.96,31.88,5.44,4.51,23.97,21.30,16.51
2007,30.76,228.87,213.96,9.20,16.21,22.51,12.58,21.58,5.36,3.37,59.72,12.36,18.80
2008,30.73,193.40,189.60,7.47,65.76,5.55,20.42,29.38,10.21,5.76,67.03,12.27,21.48
2009,34.86,179.32,178.06,5.97,165.12,2.21,12.43,18.59,9.77,4.02,101.17,27.30,21.78
2010,30.31,140.26,137.32,7.35,161.25,2.26,10.92,16.08,9.61,4.43,-5.99,-11.17,32.58
2011,25.93,103.90,92.15,5.51,37.42,9.75,10.69,14.80,12.33,5.01,42.07,4.06,35.06
2012,33.58,66.16,57.18,4.99,20.60,17.71,7.76,10.97,10.61,3.80,10.89,-5.66,34.33
2013,32.85,175.97,146.83,4.84,6.62,55.13,4.08,6.10,4.54,2.09,62.80,17.40,34.85
2014,32.43,186.23,157.87,5.70,7.24,50.41,3.36,4.77,3.85,1.69,9.71,-0.61,35.86
2015,27.38,215.28,176.61,5.25,6.15,59.34,2.30,3.16,2.88,1.13,24.76,3.43,35.21
2016,35.21,175.06,146.80,6.05,6.17,59.15,-3.52,-5.32,-4.91,-1.74,2.82,-0.23,31.37
2017,37.25,204.50,152.97,6.71,5.70,64.03,-2.54,-4.25,-3.32,-1.31,-0.68,-0.19,29.54
2018,38.06,173.47,125.67,7.94,6.10,59.83,3.41,5.21,2.87,1.57,5.79,1.95,30.89
