新鼎,	5209
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,49.66,163.99,148.32,2.85,27.29,13.37,6.73,11.74,3.95,2.11,NA,NA,18.60
2001,38.31,204.64,190.37,2.78,36.58,9.97,4.20,6.72,2.14,1.10,NA,NA,16.10
2002,49.38,168.16,157.82,2.29,71.52,5.10,0.07,-0.12,-0.05,-0.02,15.36,7.26,15.08
2003,31.13,251.24,229.90,2.18,71.89,5.07,-3.95,-7.04,-3.06,-1.03,4.27,1.67,14.06
2004,36.63,221.71,207.82,2.79,35.94,10.15,4.33,6.31,2.88,0.92,65.29,32.64,15.02
2005,50.43,169.59,159.91,3.50,30.04,12.15,8.57,15.49,5.49,2.45,31.71,23.21,16.37
2006,41.19,196.88,189.25,2.89,15.40,23.70,9.40,17.46,9.10,2.89,48.54,17.39,16.79
2007,38.40,206.49,200.83,3.68,52.21,6.99,7.90,13.13,6.81,2.13,0.00,0.00,16.17
2008,47.34,175.44,172.88,3.27,41.22,8.85,5.72,10.07,3.69,1.56,41.32,23.21,15.26
2009,63.32,144.16,143.53,3.30,79.93,4.56,7.50,17.65,6.05,2.92,36.90,51.41,17.70
2010,68.14,137.33,133.96,5.16,45.49,8.02,8.63,25.46,5.34,4.77,36.51,56.31,19.51
2011,66.88,139.67,138.51,4.45,19.73,18.49,9.32,28.67,7.76,6.02,0.00,0.00,22.04
2012,55.05,167.82,166.49,4.46,16.12,22.64,9.17,23.99,8.66,5.38,10.35,0.00,22.27
2013,54.67,169.15,166.37,3.95,17.55,20.79,8.57,18.97,8.76,4.32,20.42,4.77,22.97
2014,58.49,157.57,148.96,3.50,13.76,26.52,6.35,14.64,5.64,3.30,17.58,5.54,21.92
2015,55.91,168.18,165.00,2.70,12.32,29.62,6.63,15.57,5.52,3.40,0.00,0.00,22.00
2016,54.58,173.94,171.66,2.04,12.77,28.58,6.23,13.92,6.36,3.08,17.71,8.28,22.30
2017,62.82,152.80,151.19,2.26,21.76,16.77,5.83,14.27,5.67,3.23,29.59,33.58,22.99
