東華,	1418
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,27.38,165.06,84.75,6.90,3.80,96.05,3.32,3.77,4.93,0.40,-12.37,-1.63,10.83
2001,40.80,119.34,89.05,5.11,4.36,83.71,-11.77,-19.03,-28.20,-2.06,2.20,-0.71,10.77
2002,44.64,121.99,73.26,4.91,4.25,85.88,-4.07,-8.00,-10.98,-0.90,-13.62,-2.02,9.66
2003,46.01,116.72,69.42,6.38,4.17,87.52,-2.82,-6.07,-6.47,-0.63,17.34,2.20,9.09
2004,47.01,144.12,81.08,10.64,4.19,87.11,-0.75,-2.14,-1.78,-0.21,15.21,2.05,9.79
2005,46.06,107.06,61.73,18.71,4.49,81.29,-14.53,-28.04,-20.87,-2.55,0.00,0.00,8.37
2006,49.42,92.03,48.11,18.83,5.54,65.88,-4.44,-9.64,-5.89,-0.69,0.00,0.00,7.35
2007,55.89,90.18,43.99,21.05,5.97,61.13,-9.99,-22.71,-10.71,-1.38,0.00,0.00,5.88
2008,59.87,48.12,21.50,23.17,5.31,68.73,-14.38,-36.22,-18.84,-3.61,0.00,0.00,8.16
2009,49.21,83.35,44.78,33.85,7.67,47.58,14.13,29.74,11.36,2.74,50.15,8.13,10.25
2010,50.65,88.18,29.72,44.40,8.01,45.56,-1.26,-2.95,-1.09,-0.30,-3.80,-0.65,9.89
2011,48.20,99.21,48.18,35.43,6.62,55.13,2.29,3.80,1.50,0.38,11.95,1.89,10.16
2012,52.96,75.73,24.18,23.63,5.38,67.84,-8.04,-17.10,-8.71,-1.61,-24.81,-4.35,8.62
2013,55.96,60.66,14.41,48.39,5.23,69.78,-5.32,-12.86,-5.70,-1.01,9.06,3.28,7.35
2014,65.34,58.65,16.58,41.79,5.03,72.56,-7.19,-20.08,-7.97,-1.32,-33.28,-17.18,5.83
2015,71.92,45.84,11.38,38.24,3.72,98.11,-8.53,-29.72,-12.38,-1.48,-1.21,-0.66,4.11
2016,82.84,41.27,9.87,123.36,4.44,82.20,-9.20,-44.70,-10.57,-1.46,-8.88,-6.80,2.47
2017,94.44,26.72,9.87,235.74,5.57,65.52,-17.91,-164.12,-19.63,-5.92,-19.13,-18.91,1.62
