系通,	5348
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,54.14,283.73,192.46,2.37,1.07,341.12,-12.43,-28.34,-67.19,-1.43,0.00,0.00,4.34
2002,58.38,226.96,125.11,2.58,1.12,325.89,7.96,-22.73,-47.71,-1.28,4.62,1.04,4.82
2003,55.06,241.54,130.68,3.63,1.92,190.10,2.28,2.11,2.35,0.10,36.75,7.35,4.92
2004,57.59,198.33,69.19,4.78,2.29,159.38,-5.58,-15.69,-12.25,-0.73,0.00,0.00,4.31
2005,61.37,148.52,63.37,5.07,1.76,207.38,-10.41,-28.40,-25.14,-2.52,7.18,2.52,7.61
2007,41.21,319.44,186.66,9.31,4.70,77.65,9.87,17.21,6.91,1.52,125.01,21.10,9.60
2008,39.78,323.30,190.30,8.63,3.35,108.95,5.72,8.74,4.87,0.88,28.03,5.20,10.52
2009,41.57,270.22,178.62,6.36,3.43,106.41,-8.03,-14.05,-8.76,-1.38,9.62,1.90,9.11
2010,42.07,259.29,189.47,5.82,4.35,83.90,-9.67,-17.18,-11.19,-1.49,18.31,4.53,8.16
2011,36.09,317.74,250.13,4.87,5.29,68.99,11.25,17.94,10.58,1.61,3.07,0.65,9.81
2012,31.45,380.99,309.21,4.57,7.36,49.59,7.33,10.65,5.65,1.10,43.83,8.46,10.87
2013,42.17,270.91,178.73,1.88,2.99,122.07,-30.00,-47.85,-48.43,-4.12,-4.00,-0.92,6.53
2014,50.33,180.85,134.24,2.10,3.50,104.28,-10.81,-20.76,-15.09,-1.23,-48.53,-18.70,5.35
2015,59.94,228.32,171.90,2.32,3.24,112.65,-7.29,-17.35,-10.65,-0.85,12.67,3.92,4.43
2016,66.68,175.39,139.23,1.97,2.80,130.35,-16.38,-45.82,-29.32,-1.65,-66.51,-23.56,2.79
2017,77.04,240.06,60.24,1.59,2.18,167.43,-20.08,-71.70,-37.92,-1.48,-35.45,-19.04,1.35
