閎康,	3587
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,8.35,498.13,485.61,3.51,98.57,3.70,11.50,13.53,23.19,1.91,87.56,5.85,19.55
2008,22.15,243.06,232.44,4.33,132.10,2.76,7.15,8.38,14.98,1.50,150.03,18.65,18.42
2009,15.99,300.02,292.70,3.59,133.96,2.72,-0.27,-0.47,-0.93,-0.08,152.95,14.47,17.04
2010,21.11,273.54,268.46,3.98,116.42,3.13,9.74,11.88,16.36,2.15,139.53,18.36,19.13
2011,17.11,265.83,260.11,3.88,111.13,3.28,13.36,16.40,20.55,3.11,173.07,16.75,20.20
2012,18.86,213.81,205.27,3.34,108.92,3.35,17.47,21.20,24.83,4.49,133.72,11.46,22.13
2013,18.77,256.76,248.39,3.85,NA,NA,18.03,22.31,23.03,5.12,227.70,20.92,23.85
2014,15.01,374.04,362.65,4.00,NA,NA,15.18,18.23,19.85,4.54,143.53,5.87,27.45
2015,24.18,168.48,160.26,3.21,NA,NA,11.37,14.17,15.86,3.85,100.83,8.62,27.01
2016,24.48,252.36,235.48,3.50,NA,NA,11.46,14.97,15.80,4.94,103.22,10.42,34.59
2017,20.58,331.14,292.99,3.59,NA,NA,7.62,9.61,12.61,4.04,96.21,6.45,42.11
