富裔,	6264
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,15.28,427.44,368.39,18.42,7.03,51.92,19.31,21.91,17.54,2.54,206.38,34.55,12.81
2003,18.29,499.31,462.19,30.93,14.81,24.64,42.71,51.57,24.58,7.21,117.88,25.09,17.55
2004,20.63,254.40,221.12,34.70,13.69,26.66,44.21,54.59,30.23,8.06,89.78,22.76,18.69
2005,7.88,315.78,162.98,19.33,4.56,80.04,16.39,19.23,25.94,3.23,866.39,30.57,14.90
2006,7.80,273.95,157.98,14.18,3.26,111.96,-0.62,-0.68,-1.37,-0.08,31.95,-0.81,11.67
2007,15.90,115.88,55.99,11.37,2.60,140.38,-10.96,-12.56,-34.46,-1.38,-55.89,-9.84,10.28
2008,4.36,835.62,661.78,9.17,2.31,158.00,-12.80,-14.49,-51.69,-1.37,-475.26,-11.56,8.69
2009,3.62,2326.35,2210.82,6.63,3.13,116.61,-20.29,-21.14,-104.99,-1.69,-191.36,-6.49,7.25
2010,27.53,339.48,142.04,7.15,0.26,1403.84,0.14,0.15,1.02,0.01,-4.37,-1.56,7.20
2011,21.64,447.59,128.75,43.37,0.72,506.94,0.80,0.93,1.43,0.07,-39.06,-9.13,7.27
2012,28.35,318.80,125.26,16.53,0.43,848.83,1.90,2.49,5.54,0.17,-12.77,-4.72,7.64
2013,55.17,167.88,62.15,17.90,0.47,776.59,3.61,5.74,9.76,0.40,-23.36,-22.79,7.22
2014,64.68,183.95,36.73,4.27,0.08,4562.50,-4.96,-13.88,-131.27,-0.95,-59.40,-50.82,6.45
2015,71.91,185.60,45.14,12.89,0.15,2433.33,-3.19,-13.20,-46.64,-1.27,-10.94,-10.04,9.00
2017,58.78,355.44,112.98,1.69,0.23,1586.95,1.49,0.48,1.22,4.47,11.38,4.42,9.31
