虹光,	2380
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,28.19,245.91,185.33,6.43,12.31,29.65,23.71,39.73,7.11,6.84,18.44,6.51,23.83
2001,11.02,500.17,388.94,5.35,9.38,38.91,15.45,18.96,10.25,3.36,466.47,42.98,19.10
2002,21.51,215.20,163.82,5.81,6.52,55.98,7.51,8.83,9.07,1.46,75.17,10.94,16.42
2003,28.41,185.38,143.31,4.96,7.26,50.27,13.74,18.34,14.61,3.22,11.43,0.00,17.98
2004,20.95,237.28,144.55,4.63,5.01,72.85,7.67,10.15,8.92,1.82,125.64,14.20,17.60
2005,13.34,451.18,335.75,5.65,5.38,67.84,14.36,17.31,15.04,3.20,107.52,7.08,19.69
2006,16.05,324.34,232.95,4.23,6.49,56.24,7.12,8.35,7.87,1.63,47.45,0.00,20.28
2007,14.70,371.47,226.70,4.04,5.35,68.22,8.07,9.54,8.49,1.89,0.00,0.00,19.70
2008,15.59,359.78,234.92,3.68,4.17,87.52,2.38,2.76,2.70,0.53,131.47,13.59,19.20
2009,12.04,513.28,408.02,3.19,3.97,91.93,0.39,0.45,0.59,0.09,118.73,9.73,18.79
2010,14.66,447.44,319.15,3.59,4.46,81.83,2.05,2.37,3.11,0.44,44.78,4.22,18.49
2011,8.93,957.29,638.16,3.09,3.49,104.58,1.02,1.16,1.66,0.22,0.00,0.00,18.88
2012,13.78,428.29,256.19,3.01,3.42,106.72,-6.91,-7.79,-11.03,-1.41,0.00,0.00,17.27
2013,18.91,399.86,229.69,2.97,1.84,198.36,-5.23,-6.80,-8.73,-1.14,76.87,10.23,16.50
2014,19.57,401.57,254.97,3.31,1.95,187.17,-1.81,-2.39,-3.04,-0.39,33.52,4.37,16.34
2015,18.26,462.38,308.27,3.07,1.92,190.10,-5.14,-6.43,-8.88,-1.01,34.70,3.74,15.26
2016,23.73,328.78,208.96,3.02,1.90,192.10,-8.08,-10.07,-13.37,-1.45,-0.56,-0.09,13.41
2017,31.82,213.42,123.33,2.54,1.89,193.12,-18.53,-25.69,-31.40,-3.06,0.00,0.00,10.43
2018,42.33,155.16,96.67,2.44,2.10,173.80,-13.68,-22.26,-20.05,-2.05,0.00,0.00,7.98
