台富,	1454
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,40.22,129.55,74.46,8.99,5.41,67.46,3.28,3.35,2.20,0.39,31.33,8.28,11.59
2001,37.16,118.58,66.28,10.04,5.86,62.28,3.00,3.04,1.99,0.34,41.55,9.99,12.13
2002,35.08,126.41,68.47,9.17,5.66,64.48,0.78,0.20,0.15,0.03,29.98,5.43,11.72
2003,34.31,149.45,85.75,8.62,5.84,62.50,1.68,2.01,1.33,0.25,23.81,6.05,11.32
2004,31.69,161.22,89.57,9.28,5.76,63.36,-0.51,-1.11,-0.71,-0.13,38.68,6.16,11.91
2005,28.13,184.94,94.63,9.59,5.13,71.15,-1.33,-2.23,-1.56,-0.25,33.42,4.89,11.65
2006,32.41,177.17,94.26,8.63,3.21,113.70,-1.87,-3.02,-2.16,-0.35,2.14,0.41,11.65
2007,30.95,198.48,97.73,8.76,4.76,76.68,0.90,0.89,0.55,0.11,11.95,2.20,12.28
2008,27.23,177.44,91.32,9.40,3.44,106.10,1.19,1.21,0.78,0.14,44.13,7.54,11.62
2009,28.70,275.82,162.66,8.96,3.27,111.62,-0.26,-0.58,-0.42,-0.07,10.32,1.18,12.33
2010,32.30,213.82,131.99,8.73,4.00,91.25,0.58,0.62,0.37,0.08,-7.04,-1.21,12.48
2011,19.99,380.76,214.34,8.77,4.09,89.24,7.70,10.30,6.29,1.26,72.65,5.77,12.67
2012,20.27,317.70,185.47,9.05,3.55,102.81,-0.87,-1.17,-0.89,-0.15,35.51,1.09,12.07
2013,20.86,341.83,162.48,10.50,2.99,122.07,1.85,2.28,1.76,0.28,NA,NA,12.57
2015,23.16,296.03,142.15,8.91,2.52,144.84,4.89,6.33,5.07,0.79,0.28,0.06,12.70
2016,23.24,300.00,138.30,8.49,2.15,169.76,2.55,3.19,2.86,0.40,0.03,-0.02,12.41
2017,28.43,240.36,122.60,8.71,2.25,162.22,0.99,1.16,1.00,0.14,0.03,-0.01,12.09
2018,24.67,265.99,116.76,10.04,2.32,157.32,1.04,1.28,1.04,0.15,0.32,-0.04,12.13
