景岳,	3164
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,6.00,1202.14,1145.88,4.48,3.10,117.74,2.96,3.15,8.94,0.28,138.25,5.37,9.92
2007,5.18,1109.10,1057.44,4.61,3.28,111.28,11.46,12.13,36.19,1.28,191.73,12.62,11.20
2008,4.67,1115.97,1071.77,3.93,5.77,63.25,9.00,9.46,33.70,1.10,173.28,2.78,11.94
2009,7.14,613.25,562.26,4.74,6.92,52.74,13.64,14.50,40.70,1.79,228.27,7.67,12.70
2010,45.06,928.57,900.41,5.70,7.11,51.33,15.20,22.45,45.37,2.80,211.54,8.80,13.44
2011,44.83,956.06,932.62,3.85,5.53,66.00,3.53,5.51,20.58,0.72,73.11,4.55,12.87
2012,36.90,150.59,118.23,5.31,3.72,98.11,2.57,3.54,16.14,0.53,-1.28,-6.19,15.68
2013,39.05,223.92,219.87,8.67,4.21,86.69,3.56,3.64,10.00,0.51,18.74,7.27,13.75
2014,8.31,310.87,262.30,16.78,7.87,46.37,-24.25,-31.72,-68.40,-5.82,-46.76,-3.57,17.97
2015,8.17,358.82,151.55,9.31,4.24,86.08,-5.81,-6.33,-18.33,-1.10,-4.14,-0.25,16.87
2016,8.84,404.69,232.47,6.81,3.47,105.18,0.35,-15.53,-43.62,-2.65,40.38,2.46,14.39
2017,8.62,437.01,207.94,7.96,3.27,111.62,3.09,3.39,8.13,0.51,64.67,3.97,15.04
