天瀚,	6225
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,45.17,228.06,161.37,4.46,5.97,61.13,28.34,49.69,14.33,6.01,NA,NA,15.49
2001,32.88,277.20,223.02,4.92,6.25,58.40,25.97,41.15,16.81,6.75,107.07,46.84,20.96
2002,38.50,215.61,166.92,3.87,7.17,50.90,13.33,20.69,9.84,2.94,0.00,0.00,15.64
2003,35.83,272.08,202.03,3.82,8.27,44.13,18.42,28.61,11.78,4.43,0.00,0.00,17.77
2004,57.82,136.71,105.78,2.84,5.69,64.14,-0.57,-2.46,-1.39,-0.33,0.00,0.00,12.12
2005,59.21,126.85,99.03,2.64,4.84,75.41,-24.44,-61.20,-35.68,-5.75,13.01,12.29,6.71
2006,51.86,140.44,110.82,2.40,4.67,78.15,-7.34,-20.07,-10.02,-1.23,40.94,23.29,5.55
2007,42.90,136.80,114.23,4.17,6.93,52.66,6.12,9.82,4.13,1.03,10.12,5.38,11.58
2008,43.34,114.60,90.09,3.46,6.12,59.64,-3.41,-7.20,-4.01,-0.77,9.80,3.66,10.10
2009,51.26,105.71,93.86,2.38,5.76,63.36,-6.96,-13.91,-11.74,-1.37,8.27,4.99,8.63
2010,49.10,82.58,71.68,1.91,12.33,29.60,-18.05,-37.70,-37.29,-2.68,18.54,13.66,5.56
2011,43.38,106.90,54.75,1.89,3.52,103.69,-28.37,-54.87,-64.14,-2.40,-6.50,-4.07,3.19
2012,44.31,113.41,53.18,3.05,1.67,218.56,-35.00,-62.87,-66.25,-3.69,-38.02,-19.67,3.94
2013,57.16,87.98,32.72,3.23,1.48,246.62,-45.68,-93.92,-63.75,-2.60,-60.06,-56.52,1.59
2014,77.22,96.37,35.88,3.25,0.95,384.21,-65.14,-196.01,-99.89,-1.66,NA,NA,0.52
2015,73.48,133.36,22.61,13.22,0.56,651.78,-45.21,-191.96,-72.36,-0.64,NA,NA,0.19
2016,80.35,126.92,39.85,3.04,0.49,744.89,-50.65,-205.25,-122.43,-0.25,NA,NA,0.05
2017,75.69,146.30,41.93,0.37,0.21,1738.09,-62.27,-287.14,-617.10,-0.13,NA,NA,0.04
2018,64.46,183.01,103.73,35.27,0.63,579.36,-95.23,-315.90,-232.59,-0.17,NA,NA,0.06
