擎邦,	6122
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,53.96,151.71,118.84,3.30,1.24,294.35,7.23,14.66,4.63,1.61,-10.94,-11.81,11.61
2001,44.12,182.27,152.15,2.94,1.36,268.38,5.00,9.00,3.00,0.94,31.00,23.00,11.38
2002,44.57,171.92,120.27,2.97,1.46,250.00,1.45,3.00,1.29,0.27,28.02,21.00,10.62
2003,49.53,149.31,114.37,3.41,1.10,331.81,-6.56,-12.47,-6.35,-1.26,-2.45,-2.20,9.65
2004,46.36,154.43,126.05,3.97,0.91,401.09,5.31,10.20,4.41,1.03,11.38,8.72,10.54
2005,53.63,173.64,109.25,5.59,0.98,372.44,5.86,11.83,4.01,1.35,-18.02,-12.61,12.00
2006,44.21,174.42,85.46,7.68,0.86,424.41,6.79,13.21,4.05,1.49,-11.12,-10.40,12.26
2007,52.56,149.45,76.47,5.53,0.46,793.47,4.30,8.42,3.63,0.99,21.16,16.93,12.52
2008,54.52,170.42,134.62,7.09,0.63,579.36,7.74,16.31,4.71,2.07,47.37,37.38,13.28
2009,37.98,222.44,70.26,10.89,0.97,376.28,9.21,16.97,4.46,2.25,-91.67,-58.65,14.56
2010,54.15,162.20,108.73,5.13,0.69,528.98,8.12,15.44,5.79,2.26,45.98,42.55,15.11
2011,34.32,231.43,71.63,4.10,2.30,158.69,5.06,9.18,5.39,1.45,-25.60,-29.83,17.24
2012,33.93,240.20,72.44,11.63,0.31,1177.41,4.07,6.07,3.64,1.03,-1.61,6.06,16.70
2013,46.67,186.50,70.90,5.72,0.24,1520.83,-1.46,-2.87,-1.74,-0.45,-166.72,-120.85,14.55
2014,40.13,219.32,49.32,4.38,0.16,2281.25,1.47,2.11,1.86,0.31,303.11,164.20,14.29
2015,40.88,212.45,79.65,5.98,0.16,2281.25,-0.54,-1.43,-1.31,-0.20,21.64,12.47,13.93
2016,45.21,190.72,66.84,4.48,0.20,1825.00,-0.54,-1.47,-1.21,-0.20,-9.80,-7.01,13.55
2017,60.42,147.47,67.74,8.73,0.41,890.24,1.09,1.68,0.74,0.24,-21.15,-29.25,13.84
2018,47.65,190.45,48.55,13.72,0.36,1013.88,0.69,1.26,0.63,0.20,14.43,12.17,15.01
