華晶科,	3059
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,46.59,194.80,140.40,5.17,6.15,59.34,7.16,12.89,3.54,1.42,NA,NA,14.14
2001,29.14,320.44,295.76,5.18,9.47,38.54,20.18,32.36,10.53,5.48,113.43,45.73,19.70
2002,43.74,220.36,190.57,7.57,11.90,30.67,18.21,29.96,8.39,5.52,22.13,15.47,22.29
2003,57.16,309.50,272.77,6.70,11.75,31.06,13.02,25.73,6.37,5.18,44.98,15.74,22.18
2004,37.86,290.75,266.20,7.02,14.48,25.20,7.50,13.45,5.35,2.49,17.32,2.94,19.17
2005,46.73,192.32,149.96,8.52,20.37,17.91,20.73,36.22,8.83,7.48,14.52,6.23,23.94
2006,43.24,247.49,232.70,11.38,10.78,33.85,20.40,36.52,14.93,8.66,80.49,25.74,28.04
2007,47.24,161.57,141.31,7.42,27.27,13.38,12.70,23.05,9.38,5.87,0.00,0.00,27.32
2008,47.38,123.21,95.65,5.94,16.50,22.12,10.92,20.56,8.00,5.36,0.00,0.00,28.10
2009,43.68,124.56,107.24,6.05,12.92,28.25,11.52,21.11,10.04,6.07,57.97,31.29,30.80
2010,41.40,91.35,73.38,6.70,19.87,18.36,6.86,11.95,4.61,3.51,1.09,0.00,28.94
2011,44.61,78.79,72.66,6.99,33.80,10.79,1.01,1.77,0.74,0.51,50.11,27.07,28.75
2012,42.97,69.54,63.30,6.72,145.88,2.50,1.51,2.67,1.26,0.75,-6.30,-9.06,27.24
2013,37.02,184.39,153.51,5.80,10.55,34.59,-2.00,-3.30,-1.72,-0.88,0.00,0.00,26.24
2014,38.94,177.01,151.85,5.60,9.98,36.57,1.84,2.82,1.79,0.80,21.20,9.33,35.81
2015,37.48,188.30,165.33,5.30,8.36,43.66,1.86,2.84,2.20,1.02,6.16,0.36,35.50
2016,40.68,179.05,149.10,4.57,6.88,53.05,0.80,1.07,0.86,0.20,0.00,0.00,33.06
2017,36.97,202.53,175.91,4.08,6.46,56.50,0.47,0.54,0.47,0.05,16.29,5.32,32.75
