鴻海,	2317
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,45.34,182.68,109.34,5.07,7.62,47.90,16.14,26.15,11.22,7.11,NA,NA,30.45
2001,43.84,138.93,93.30,5.38,9.61,37.98,14.94,26.19,9.08,7.40,48.58,21.51,31.44
2002,48.12,132.87,101.47,6.46,16.75,21.79,14.59,26.96,6.89,8.18,28.43,15.69,33.71
2003,50.05,157.92,109.80,6.29,15.12,24.14,14.72,28.83,6.97,9.06,*****,*****,35.22
2004,46.65,137.46,90.98,5.97,10.98,33.24,14.28,27.20,7.06,9.21,0.00,0.00,37.23
2005,46.88,145.40,105.05,6.43,12.71,28.71,14.46,26.97,6.06,10.21,8.41,1.84,45.11
2006,43.22,156.58,103.99,6.99,12.08,30.21,14.75,26.24,6.60,11.59,6.46,-0.83,50.93
2007,43.52,136.99,89.50,7.63,12.76,28.60,14.72,25.31,6.29,12.35,3.15,-2.05,55.75
2008,44.32,121.68,85.52,7.87,14.70,24.82,8.92,15.49,3.74,7.44,23.04,9.82,48.72
2009,47.31,123.01,97.33,6.97,14.83,24.61,10.28,18.90,5.33,8.84,15.59,9.18,51.28
2010,59.34,111.09,93.26,9.03,21.53,16.95,7.73,16.76,3.34,8.01,17.64,16.94,49.75
2011,62.19,111.21,95.82,7.46,21.62,16.88,6.13,15.42,2.94,7.65,NA,-1.38,54.06
2012,62.32,109.59,99.75,6.54,26.28,13.88,5.95,15.48,2.94,8.03,11.13,12.36,54.63
2013,65.15,133.09,109.60,5.68,10.57,34.53,5.25,14.44,2.72,8.16,12.71,13.07,58.25
2014,60.02,148.35,118.45,5.51,10.89,33.51,6.02,14.80,3.14,8.85,14.64,11.62,62.89
2015,54.06,169.32,127.75,6.52,9.86,37.01,6.89,14.69,3.35,9.42,22.94,11.89,64.44
2016,56.26,154.17,122.21,6.54,9.25,39.45,7.01,13.80,3.47,8.60,13.89,6.70,62.26
2017,65.61,135.58,106.88,4.77,8.74,41.76,5.47,11.74,2.88,8.01,-1.94,-6.90,62.57
