信昌電,	6173
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,38.80,191.57,101.91,3.38,2.98,122.48,17.28,33.20,17.68,4.06,59.68,17.75,14.62
2001,42.63,210.11,147.81,2.97,2.41,151.45,4.19,5.65,5.79,0.74,35.19,5.11,12.88
2002,39.47,442.50,299.42,3.86,3.36,108.63,6.77,10.72,9.75,1.37,66.40,5.34,13.29
2003,39.29,264.10,181.27,3.24,2.87,127.17,2.96,4.37,4.71,0.56,49.42,6.76,12.65
2004,36.89,279.37,177.51,3.65,2.78,131.29,2.48,3.46,3.87,0.43,111.34,12.96,12.41
2005,29.58,134.78,83.39,3.13,2.81,129.89,-7.57,-11.33,-14.25,-1.37,38.23,8.08,10.86
2006,24.31,176.52,113.62,3.32,3.55,102.81,3.22,3.99,4.77,0.45,40.61,6.88,11.70
2007,25.55,151.01,93.70,4.12,3.99,91.47,8.53,10.85,12.04,1.34,43.37,9.67,13.03
2008,21.42,243.30,186.22,5.00,6.44,56.67,1.82,2.12,1.76,0.26,24.75,3.33,13.92
2009,17.26,294.42,244.88,3.35,6.56,55.64,4.82,5.94,6.48,0.85,43.66,6.40,14.71
2010,24.08,185.51,147.75,4.12,7.73,47.21,8.14,10.24,10.05,1.52,84.40,16.48,15.25
2011,23.16,191.46,145.95,4.31,5.38,67.84,1.81,2.20,2.92,0.30,12.65,1.20,13.80
2012,23.17,203.39,164.57,4.73,5.58,65.41,-1.34,-1.92,-2.64,-0.26,30.17,5.95,13.26
2013,27.71,252.84,208.46,3.98,4.31,84.68,0.69,0.82,0.95,0.11,29.31,6.78,13.58
2014,28.38,226.92,183.63,4.23,4.98,73.29,3.96,5.31,5.53,0.75,-6.32,-1.52,14.74
2015,26.24,259.39,215.11,3.72,4.77,76.51,3.72,5.01,5.74,0.74,45.94,7.98,14.90
2016,26.33,236.62,198.12,4.08,5.53,66.00,6.58,8.81,9.34,1.36,38.73,6.92,16.00
2017,25.30,228.93,183.59,4.41,5.87,62.18,8.64,11.59,11.45,2.01,62.42,11.82,19.23
2018,32.75,191.59,156.84,5.98,5.99,60.93,27.13,38.72,25.73,8.58,71.51,19.53,25.27
