宜進,	1457
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,51.45,45.22,30.46,6.24,15.92,NA,2.34,0.09,0.00,0.01,4.46,1.83,10.69
2001,49.13,61.63,49.89,7.07,13.90,NA,2.21,0.04,0.04,0.00,10.31,3.07,11.07
2002,47.78,63.62,48.79,7.50,12.61,28.94,1.15,-1.18,-1.29,-0.13,12.30,4.85,10.84
2003,47.48,80.32,61.20,6.40,11.16,32.70,0.70,-0.76,-0.77,-0.08,5.14,1.88,10.85
2004,46.33,69.03,31.36,7.58,9.71,37.59,-7.20,-15.13,-12.46,-1.52,27.11,10.83,9.27
2005,47.82,70.98,37.23,7.05,7.87,46.37,-1.75,-4.95,-4.34,-0.39,9.21,3.80,9.66
2006,49.38,67.08,45.73,7.58,8.34,43.76,-4.12,-9.79,-8.28,-0.84,9.65,4.31,8.69
2007,40.90,89.39,54.14,10.32,8.56,42.64,0.92,0.00,0.00,0.00,9.63,3.59,8.81
2008,39.00,76.47,39.44,9.28,6.92,52.74,-2.43,-5.37,-4.14,-0.62,0.99,0.33,12.78
2009,41.68,97.38,61.10,8.84,7.23,50.48,1.43,1.33,1.06,0.18,18.80,4.60,13.63
2010,30.83,169.22,101.13,9.21,8.44,43.24,6.40,9.22,6.37,1.38,20.41,3.30,14.24
2011,45.57,104.69,65.21,10.92,10.30,35.43,-2.96,-6.05,-3.37,-0.79,21.82,4.75,13.03
2012,51.48,92.52,57.07,8.08,8.06,45.28,0.93,0.14,0.10,0.02,3.52,1.01,13.30
2013,50.99,88.15,57.77,7.36,7.76,47.03,3.23,4.80,4.14,0.72,-1.42,-0.65,14.11
2014,46.23,144.72,112.66,6.20,9.33,39.12,2.04,2.43,2.32,0.34,12.45,2.99,13.90
2015,46.36,111.17,65.83,5.68,6.15,59.34,5.88,9.67,11.93,1.71,-4.58,-2.65,15.18
2016,43.89,131.55,81.28,6.44,4.63,78.83,0.88,0.53,0.74,0.26,23.64,3.88,14.62
2017,50.81,112.96,89.50,8.38,5.37,67.97,6.18,10.84,14.02,2.52,12.82,4.65,16.66
2018,56.15,96.90,57.67,8.98,5.62,64.94,5.36,10.14,12.48,2.13,12.03,1.85,18.77
