立康,	6242
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,42.21,123.52,77.17,4.49,6.86,53.20,3.10,4.62,2.29,0.59,4.45,2.89,n/a
2001,50.24,138.17,87.11,4.06,6.33,57.66,7.66,14.18,7.73,1.82,21.32,5.47,13.37
2002,51.70,101.75,59.17,4.83,6.52,55.98,3.02,5.49,2.58,0.72,11.86,1.58,12.87
2003,54.83,99.30,50.60,6.05,5.84,62.50,0.13,-1.51,-0.63,-0.18,0.00,0.00,11.92
2004,55.42,149.37,85.27,5.62,5.16,70.73,-10.44,-24.95,-10.48,-2.72,-19.59,-8.43,10.00
2005,69.41,81.30,50.97,4.88,4.82,75.72,-13.08,-36.55,-13.18,-3.00,NA,NA,6.70
2006,70.88,82.61,51.19,4.25,4.70,77.65,0.18,-2.48,-0.72,-0.16,NA,NA,6.47
2007,35.00,72.00,66.00,3.86,7.01,52.06,-1.65,-56.80,-28.66,-3.46,NA,NA,5.73
2008,36.79,173.06,70.78,4.87,7.16,50.97,-30.42,-46.05,-31.51,-2.11,NA,NA,3.43
2009,35.13,56.15,47.80,3.92,4.62,79.00,-26.90,-42.30,-39.65,-2.00,NA,NA,3.80
2010,23.92,107.81,99.97,2.34,3.95,92.40,-61.52,-89.05,-214.12,-2.20,NA,NA,1.52
2011,21.85,178.27,165.88,4.44,111.88,3.26,-31.95,-41.56,-59.90,-3.30,NA,NA,6.61
2012,47.83,116.69,112.90,4.12,79.58,4.58,-21.85,-34.05,-21.92,-1.90,NA,NA,4.56
2013,78.27,119.12,73.66,4.68,3.57,102.24,-47.25,-113.40,-26.08,-3.31,NA,NA,1.30
2015,46.79,117.23,81.48,99.45,4.68,77.99,12.42,20.82,11.60,2.64,52.28,15.28,14.01
2016,38.57,146.47,127.14,101.95,4.74,77.00,11.68,19.81,13.65,2.77,85.71,24.01,15.35
2017,25.23,280.80,250.29,118.31,6.45,56.58,23.42,34.01,26.97,6.02,125.99,14.65,20.08
2018,23.44,221.82,195.16,106.01,6.30,57.93,12.85,16.82,15.48,3.46,112.72,8.57,21.03
