安碁,	6174
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,41.84,199.86,102.40,3.18,3.21,113.70,12.60,18.91,13.24,2.66,-71.35,-29.96,16.99
2001,32.30,249.58,171.83,2.26,2.98,122.48,3.41,3.75,3.74,0.57,15.17,4.33,16.35
2002,28.81,232.98,158.15,2.36,3.05,119.67,4.38,5.41,5.82,0.82,73.61,19.26,15.61
2003,38.19,149.34,107.65,2.72,3.40,107.35,6.61,9.62,13.42,1.50,-0.60,-0.23,16.21
2004,49.62,102.20,65.21,2.67,3.54,103.10,2.34,3.32,5.04,0.52,-13.32,-5.34,15.52
2005,61.16,80.79,55.33,2.01,2.49,146.58,-43.03,-94.10,-118.40,-9.50,2.60,-3.26,5.23
2006,36.46,212.12,164.03,2.47,2.97,122.89,-22.48,-47.66,-34.90,-1.74,-1.29,-3.72,2.01
2007,24.38,246.37,183.98,3.02,3.74,97.59,7.67,10.49,9.05,0.66,76.17,16.23,6.66
2008,21.95,269.35,170.46,3.64,4.56,80.04,4.59,5.69,4.93,0.39,35.84,6.52,7.05
2009,24.12,274.24,186.12,3.33,3.98,91.70,-4.32,-5.74,-6.15,-0.39,19.40,3.82,6.66
2010,27.61,243.47,158.47,4.30,4.30,84.88,6.01,8.07,6.60,0.80,76.75,11.97,10.36
2011,25.78,364.36,222.34,3.66,3.46,105.49,1.31,1.49,1.44,0.15,41.80,4.13,10.26
2012,21.42,438.08,298.42,3.54,3.42,106.72,2.73,3.26,3.10,0.34,113.04,9.36,10.50
2013,19.74,370.68,255.24,4.11,3.40,107.35,13.42,16.69,14.91,1.88,128.66,12.59,12.05
2014,16.51,410.95,326.53,3.75,3.47,105.18,7.13,8.62,8.91,1.03,164.65,10.26,11.89
2015,12.34,580.65,483.62,4.01,3.64,100.27,7.51,8.73,9.57,1.03,167.50,5.55,11.74
2016,20.30,313.67,257.18,4.11,3.74,97.59,7.72,9.22,9.67,1.08,73.33,3.93,11.81
2017,26.98,257.21,202.23,3.88,2.97,122.89,3.41,4.34,4.50,0.50,24.88,-0.62,11.30
2018,10.14,706.39,515.13,4.16,2.36,154.66,7.52,9.17,9.60,1.06,173.37,8.34,11.88
