黑松,	1234
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,32.63,345.55,286.51,8.68,8.61,42.39,3.36,5.01,9.48,0.73,153.80,2.77,14.65
2001,34.06,190.82,156.25,7.59,9.99,36.53,2.24,3.35,6.83,0.48,102.00,3.20,14.43
2002,34.04,273.26,234.24,7.53,9.69,37.66,2.88,4.34,9.24,0.63,145.94,4.64,14.64
2003,33.90,206.41,171.53,7.18,11.47,31.82,2.37,3.57,7.21,0.53,98.88,2.50,14.74
2004,17.28,308.35,257.53,6.81,11.02,33.12,0.39,0.52,1.23,0.08,146.26,2.98,16.20
2005,12.84,243.74,189.66,7.70,10.57,34.53,0.92,1.09,2.90,0.18,87.10,1.77,17.30
2006,11.80,345.01,283.83,7.35,10.49,34.79,1.07,1.23,3.54,0.21,77.87,0.89,17.27
2007,11.41,352.83,287.61,7.97,9.86,37.01,1.43,1.61,4.84,0.28,143.89,2.79,17.38
2008,11.01,333.49,256.37,9.01,9.78,37.32,1.96,2.21,6.07,0.39,68.33,0.80,17.55
2009,12.48,316.68,246.65,8.70,8.75,41.71,2.99,3.39,8.02,0.60,98.87,2.67,17.85
2010,12.07,363.28,261.09,8.79,7.69,47.46,3.01,3.43,7.49,0.62,56.66,0.27,18.17
2011,11.19,383.60,206.27,10.57,6.18,59.06,3.08,3.48,7.24,0.73,18.61,-0.99,23.96
2012,8.06,304.57,131.71,10.35,4.11,88.80,44.44,48.98,143.37,15.14,30.26,-0.44,37.86
2013,20.08,449.21,340.12,13.49,2.87,127.17,1.39,1.64,4.77,0.64,-0.34,-8.09,44.23
2014,19.14,472.01,380.21,13.24,2.63,138.78,1.84,2.25,6.57,0.98,42.91,-4.37,43.22
2015,21.22,384.12,259.95,12.51,2.38,153.36,2.88,3.57,9.75,1.54,-20.86,-5.67,43.34
2016,19.99,349.37,168.17,14.65,2.17,168.20,5.01,6.27,12.62,2.75,-48.97,-10.04,44.39
2017,23.16,257.78,85.47,13.39,1.60,228.12,2.47,3.07,5.98,1.35,-21.11,-8.93,43.70
2018,23.25,255.14,71.47,13.13,1.34,272.38,3.11,3.96,7.82,1.73,15.64,-2.45,43.87
