華邦電,	2344
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,25.57,212.56,152.63,7.56,4.44,82.20,11.01,14.29,21.02,2.83,152.41,15.71,21.61
2001,26.08,245.78,180.64,5.40,4.05,90.12,0.00,-14.68,-44.62,-2.41,1.81,0.00,15.13
2002,19.11,207.84,151.05,9.45,5.06,72.13,0.00,-6.55,-13.07,-0.96,99.01,7.88,13.79
2003,16.18,232.01,185.70,7.81,5.54,65.88,0.00,-1.85,-3.77,-0.26,105.06,9.11,13.39
2004,8.51,488.04,375.59,9.59,4.46,81.83,5.11,5.69,10.91,0.81,265.68,10.77,14.71
2005,31.66,144.99,113.38,7.99,4.92,74.18,0.00,-2.49,-5.16,-0.35,74.13,6.94,14.02
2006,38.37,227.39,160.25,6.17,4.92,74.18,3.00,4.22,6.86,0.62,97.47,5.64,15.39
2007,46.50,122.17,101.18,5.85,5.40,67.59,-5.52,-10.78,-18.10,-1.57,39.98,9.21,13.66
2008,47.86,93.69,64.94,7.54,5.34,68.35,-8.02,-16.52,-33.74,-2.00,17.38,3.15,10.49
2009,48.04,80.94,48.78,8.58,5.37,67.97,-11.72,-23.88,-44.09,-2.36,29.09,5.73,9.28
2010,41.30,95.00,58.41,10.45,5.18,70.46,6.28,9.96,11.14,0.96,71.32,12.83,10.22
2011,39.43,99.72,54.34,8.22,4.12,88.59,-0.80,-2.31,-3.09,-0.23,65.00,10.19,9.63
2012,37.50,121.48,64.00,7.54,3.46,105.49,-2.77,-5.38,-7.28,-0.50,43.92,5.81,9.10
2013,35.54,179.24,118.07,6.86,3.47,105.18,0.89,0.82,0.86,0.06,58.05,5.83,9.44
2014,39.43,158.99,108.74,7.22,4.09,89.24,5.56,8.54,8.45,0.83,63.21,6.84,10.35
2015,35.94,200.37,122.21,7.11,3.57,102.24,5.79,8.74,9.05,0.90,62.09,5.50,10.89
2016,33.48,186.63,126.78,7.60,3.74,97.59,5.04,7.36,7.46,0.81,68.40,6.62,12.29
2017,30.06,229.30,173.14,7.58,3.98,91.70,7.54,10.89,12.23,1.54,74.77,5.91,15.13
2018,33.47,227.86,156.31,7.72,3.36,108.63,8.55,12.31,15.09,1.87,82.17,5.19,15.69
