振維,	3520
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,60.00,132.85,123.95,2.77,32.31,11.29,13.24,32.10,8.42,3.42,NA,NA,12.92
2006,35.09,193.82,175.07,2.86,29.44,12.39,11.51,20.77,7.92,2.92,NA,NA,16.77
2007,15.18,358.28,326.67,2.59,22.09,16.52,7.04,8.52,6.42,1.46,50.05,1.87,17.15
2008,15.21,285.30,280.02,3.67,41.92,8.70,3.03,3.12,2.49,0.53,189.80,28.19,16.99
2009,11.24,275.79,268.16,2.51,151.85,2.40,3.29,3.62,5.53,0.60,62.81,6.53,16.69
2010,24.43,289.22,286.12,3.50,334.81,1.09,-0.37,-0.49,-0.58,-0.08,9.23,-0.29,15.28
2011,10.26,415.52,402.93,2.13,207.83,1.75,-15.00,-18.45,-52.81,-2.64,-140.84,-15.66,13.38
2012,4.45,1078.21,1075.54,3.62,456.06,0.80,-24.16,-26.26,-108.60,-3.07,296.00,13.05,10.03
2013,58.76,166.51,142.37,2.49,7.36,49.59,-13.03,-27.76,-16.44,-2.54,-12.42,-4.96,7.96
2014,63.98,184.48,142.86,2.59,8.26,44.18,-11.33,-31.46,-14.03,-1.80,0.00,0.00,6.34
2015,60.90,166.45,145.34,2.08,5.18,70.46,-4.23,-13.01,-7.97,-0.79,13.66,9.43,5.79
2016,48.59,274.70,242.57,2.71,7.65,47.71,-6.75,-16.13,-9.02,-1.07,15.44,4.66,6.10
2017,58.57,171.34,144.84,2.55,10.01,36.46,-13.51,-29.22,-11.69,-1.68,-50.87,-39.35,4.38
2018,52.70,195.94,159.98,2.19,7.31,49.93,0.95,1.66,0.64,0.03,0.84,0.53,8.74
