驊訊,	6237
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,26.50,339.56,286.57,17.39,5.61,65.06,41.74,61.31,29.35,12.17,119.20,12.15,23.75
2002,22.11,387.66,360.62,8.24,7.56,48.28,29.65,38.59,26.44,8.10,191.48,23.60,20.62
2003,22.59,346.28,301.27,5.01,7.06,51.69,11.58,14.74,18.16,2.57,94.78,6.91,17.56
2004,15.83,499.05,468.43,5.82,7.47,48.86,15.18,18.05,21.55,2.97,167.24,15.02,17.22
2005,12.14,594.09,536.98,5.90,8.16,44.73,30.02,34.83,60.80,6.57,258.57,18.46,20.57
2006,10.18,620.40,551.91,5.80,2.74,133.21,31.84,35.82,62.79,7.30,282.75,11.41,21.83
2007,39.15,842.37,800.49,5.32,2.17,168.20,20.05,27.39,73.67,5.87,271.70,9.71,22.67
2008,37.84,923.10,867.62,6.00,2.20,165.90,5.93,7.98,25.34,1.58,348.77,9.67,18.46
2009,32.88,188.75,179.70,5.35,2.83,128.97,1.75,1.40,4.26,0.25,35.37,16.20,18.19
2010,4.03,1386.80,1338.93,6.21,3.61,101.10,1.03,0.57,2.10,0.11,348.86,13.31,22.20
2011,5.78,1009.12,981.14,5.80,4.41,82.76,-12.94,-13.60,-58.02,-2.84,32.53,1.82,19.58
2012,6.86,842.77,808.72,5.95,4.59,79.52,-6.19,-6.61,-26.89,-1.25,18.63,-0.18,18.10
2013,5.07,1684.89,1639.77,7.58,4.80,76.04,0.21,0.23,0.84,0.04,44.38,-3.67,19.44
2014,5.60,1552.21,1500.75,6.34,3.89,93.83,5.22,5.52,22.31,1.05,83.84,-1.94,18.44
2015,4.88,1668.70,1611.16,6.06,3.42,106.72,6.09,6.43,26.28,1.24,79.80,-0.82,20.03
2016,7.46,935.41,896.63,6.46,4.23,86.28,3.96,4.22,16.74,0.86,46.26,1.56,20.73
2017,7.14,891.81,848.71,5.34,4.17,87.52,10.55,11.38,49.44,2.33,-45.24,-3.46,19.98
2018,9.06,533.21,485.77,6.75,4.50,81.11,-1.52,-1.66,-5.32,-0.33,-7.47,-2.98,19.27
