日馳,	1526
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,38.75,128.10,79.90,5.45,3.15,115.87,-0.28,-2.18,-2.30,-0.26,-17.60,-4.97,11.74
2001,50.38,92.23,50.82,4.39,3.12,116.98,-6.16,-13.03,-17.42,-1.44,NA,NA,10.35
2002,52.58,98.41,45.02,3.86,2.44,149.59,-7.52,-18.27,-23.96,-1.73,NA,NA,8.61
2003,56.28,115.20,76.94,2.86,2.64,138.25,-0.50,-3.49,-3.76,-0.30,NA,NA,8.30
2004,51.01,107.95,45.04,2.41,2.41,151.45,-5.59,-14.41,-16.47,-1.12,16.83,6.40,7.17
2005,59.33,68.60,25.99,3.52,1.85,197.29,-13.64,-33.25,-42.64,-2.87,7.54,4.16,7.21
2006,54.96,78.47,39.01,4.15,2.44,149.59,-4.24,-12.62,-11.92,-0.91,21.15,1.11,5.51
2007,55.30,101.26,59.81,3.87,2.50,146.00,-2.01,-7.40,-6.56,-0.49,NA,NA,6.42
2008,54.35,157.91,72.38,4.39,2.53,144.26,2.67,3.32,2.38,0.22,-10.01,-3.01,6.64
2009,51.39,148.80,61.67,3.81,1.79,203.91,-1.41,-4.92,-4.47,-0.32,-22.68,6.55,6.31
2010,53.02,148.86,61.42,5.78,2.17,168.20,1.24,1.03,0.72,0.08,16.24,5.29,8.00
2011,53.76,198.11,84.23,5.89,2.08,175.48,3.50,6.25,4.14,0.52,13.84,3.63,8.55
2012,54.31,167.34,62.40,5.09,1.67,218.56,2.13,3.27,2.43,0.28,-12.02,-4.19,8.82
2013,52.23,204.00,94.83,5.09,1.81,201.65,4.06,7.55,4.95,0.70,27.29,7.53,9.65
2014,48.52,253.63,121.89,4.87,1.88,194.14,5.71,10.64,7.18,1.09,25.22,5.47,10.76
2015,53.92,180.96,92.27,4.81,1.93,189.11,6.63,12.74,8.05,1.45,-3.60,-1.47,12.06
2016,53.25,186.01,103.79,4.89,1.70,214.70,6.96,14.15,9.42,1.80,21.63,7.10,13.35
2017,64.88,146.23,100.47,6.08,2.13,171.36,7.94,19.01,10.13,2.71,18.86,12.50,15.19
2018,43.22,222.84,88.61,5.58,1.61,226.70,7.34,15.59,10.71,2.69,8.44,-0.41,16.44
