東泥,	1110
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,18.54,285.67,157.12,3.32,2.00,182.50,-2.87,-3.63,-22.05,-0.50,31.80,0.15,13.35
2001,27.16,121.39,68.71,3.87,2.41,151.45,-0.64,-1.29,-7.37,-0.17,12.57,1.06,13.09
2002,22.92,214.13,140.51,4.78,3.19,114.42,3.49,4.44,20.10,0.60,62.62,3.23,13.74
2003,21.39,169.82,100.06,5.06,3.28,111.28,3.49,4.41,20.70,0.61,46.44,0.48,13.86
2004,18.60,197.33,107.56,6.91,3.27,111.62,1.83,2.23,9.13,0.30,5.25,0.29,13.57
2005,16.64,328.18,208.49,7.62,3.32,109.93,3.03,3.62,13.76,0.49,65.76,1.27,14.06
2006,15.28,304.71,160.94,6.12,3.18,114.77,0.75,0.83,3.62,0.12,78.77,0.15,14.38
2007,15.15,258.07,134.52,5.72,3.05,119.67,2.79,3.23,14.06,0.47,27.12,-0.23,14.72
2008,14.34,255.02,123.20,5.61,2.56,142.57,0.13,0.00,0.43,0.01,75.55,1.05,14.07
2009,13.58,284.87,197.02,5.58,2.84,128.52,0.97,1.11,5.52,0.16,37.01,1.51,14.62
2010,13.21,258.48,171.70,4.21,3.09,118.12,0.54,0.61,3.48,0.09,26.23,0.25,14.36
2011,12.06,235.02,128.43,4.11,2.81,129.89,0.26,0.29,1.62,0.04,37.27,0.98,14.34
2012,8.99,258.40,130.06,4.48,3.00,121.66,0.76,0.83,4.20,0.12,19.49,0.16,14.58
2013,8.25,466.32,283.78,4.95,4.18,87.32,1.58,1.72,7.25,0.26,53.58,1.71,15.23
2014,7.74,607.30,385.10,4.67,4.60,79.34,1.50,1.62,6.85,0.26,31.73,-0.28,15.49
2015,7.92,505.38,317.41,4.16,3.50,104.28,1.53,1.65,7.78,0.25,54.00,1.31,15.10
2016,6.16,793.17,379.09,4.08,2.57,142.02,2.24,2.40,14.04,0.19,-107.57,-5.37,14.93
2017,8.39,459.41,198.35,5.43,3.54,103.10,0.63,0.68,3.40,0.11,-34.86,-3.04,14.99
2018,7.95,491.82,181.77,4.66,3.16,115.50,0.71,0.77,3.91,0.12,3.86,-0.62,14.89
