東浦,	3290
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,33.67,189.51,182.25,5.72,54.19,6.73,14.06,23.41,17.59,3.96,28.26,9.79,18.75
2004,26.60,187.04,183.58,6.51,85.86,4.25,11.56,16.29,16.81,2.81,20.19,4.39,18.61
2005,40.65,111.11,109.71,4.44,88.93,4.10,-23.06,-34.87,-47.80,-5.11,0.00,0.00,11.58
2006,33.14,95.58,91.06,4.21,59.09,6.17,-16.00,-26.72,-0.27,-2.56,0.00,0.00,8.26
2007,21.70,101.59,101.37,3.81,65.08,5.60,12.73,16.66,23.92,1.50,32.80,8.78,9.77
2008,10.00,99.88,98.56,2.40,*****,*****,10.52,12.31,63.05,1.31,51.83,0.00,11.49
2009,3.44,210.92,206.90,6.36,*****,*****,5.53,5.90,50.58,0.68,-133.41,-7.59,11.49
2010,20.50,56.06,53.83,6.54,*****,*****,14.79,16.94,227.15,2.02,-7.57,-4.39,12.31
2011,37.60,69.91,69.59,5.93,0.00,*****,11.73,16.52,22.19,2.26,10.99,1.22,15.00
2012,47.59,59.95,59.45,2.76,0.00,*****,-7.63,-13.96,-17.61,-1.89,1.25,-2.69,12.09
2013,31.02,110.23,108.88,2.64,0.00,*****,12.90,20.33,28.75,3.16,-11.18,-2.59,17.04
2014,37.96,77.71,77.32,2.39,0.00,*****,2.64,3.57,6.76,0.58,-14.14,-13.14,16.02
2015,48.87,161.49,137.24,2.52,7.36,49.59,3.28,5.67,3.42,0.97,46.41,22.85,16.46
2016,36.23,73.79,73.41,2.35,372.38,0.98,1.75,2.22,4.62,0.35,11.75,-2.10,14.93
2017,54.74,137.70,111.11,2.43,6.75,54.07,1.66,2.67,1.34,0.37,4.73,1.99,14.46
