頂晶科,	3562
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,46.40,192.86,42.05,14.82,1.89,193.12,4.91,7.12,2.52,1.22,0.00,0.00,20.08
2008,61.51,107.19,33.78,98.17,17.47,20.89,-21.38,-14.53,-2.90,-2.98,-33.27,-52.94,21.08
2009,39.05,191.27,63.57,18.70,7.60,48.02,-47.90,-47.90,-19.89,-3.88,-6.71,-3.97,15.48
2010,45.38,159.36,60.46,8.95,4.64,78.66,-11.04,-19.66,-7.81,-2.77,23.79,17.01,12.71
2011,41.47,100.99,32.17,8.31,2.47,147.77,-29.20,-52.86,-37.70,-5.31,24.17,10.93,7.39
2012,64.15,77.63,13.74,14.79,1.67,218.56,-41.39,-85.30,-66.46,-4.42,0.00,0.00,2.97
2013,93.62,88.60,67.02,5.20,6.50,56.15,-11.99,-84.89,-6.87,-1.77,9.91,24.13,1.20
2014,82.88,89.50,57.27,7.30,11.12,32.82,2.08,11.88,0.39,0.15,17.98,14.76,1.35
2015,78.43,96.29,64.05,14.22,6.28,58.12,2.65,9.17,0.71,0.13,18.08,11.54,1.48
2016,96.99,66.62,25.93,8.79,2.67,136.70,-22.81,-166.43,-23.26,-5.36,-34.05,-21.54,0.54
2017,35.16,207.76,97.80,8.66,1.99,183.41,-24.52,-53.53,-29.18,-2.10,-78.01,-22.09,6.25
