國賓,	2704
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,40.82,19.75,9.32,19.16,33.51,10.89,0.31,0.05,0.21,0.01,10.56,2.76,16.88
2001,44.33,30.20,13.11,18.92,37.36,9.76,-1.72,-5.57,-17.40,-0.93,13.37,1.94,16.11
2002,43.03,41.24,29.92,20.61,40.16,9.08,1.78,1.22,3.37,0.21,44.48,3.30,15.92
2003,43.82,40.32,35.49,17.45,39.35,9.27,0.68,-0.09,-0.28,-0.02,13.76,2.46,16.08
2004,39.23,91.74,84.70,20.67,45.00,8.11,2.08,2.58,6.96,0.45,61.18,5.45,17.93
2005,35.65,121.91,111.51,25.45,43.51,8.38,4.43,6.14,15.73,1.14,129.53,4.91,19.18
2006,32.78,55.53,48.00,22.11,42.24,8.64,3.97,5.25,14.94,1.06,80.48,2.65,21.22
2007,32.62,68.02,55.66,20.79,35.34,10.32,3.54,4.50,12.58,0.94,81.03,1.61,20.75
2008,29.44,141.93,134.47,21.74,32.16,11.34,3.38,4.02,11.15,0.84,55.35,2.70,20.83
2009,27.05,127.07,122.19,20.73,54.04,6.75,2.08,2.27,7.56,0.50,28.27,1.64,23.08
2010,27.33,107.63,102.56,22.18,52.00,7.01,2.62,2.94,9.52,0.68,34.34,3.58,23.40
2011,26.48,146.96,137.15,23.66,39.30,9.28,4.23,5.08,15.14,1.17,58.10,3.42,22.46
2012,24.90,159.51,149.25,25.36,28.60,12.76,3.03,3.34,9.79,0.77,49.90,2.77,23.77
2013,26.20,423.07,401.91,26.31,17.25,21.15,3.41,4.20,11.33,0.97,82.60,3.30,24.22
2014,24.25,373.66,352.88,28.16,16.18,22.55,3.58,4.55,11.79,1.12,79.04,3.31,24.71
2015,23.27,273.12,259.03,28.40,18.27,19.97,3.54,4.42,11.24,1.14,55.25,2.75,25.40
2016,16.32,370.55,354.17,29.26,19.51,18.70,3.64,4.37,11.35,1.16,69.39,2.45,25.51
2017,14.28,410.87,390.93,27.57,17.42,20.95,3.96,4.61,14.18,1.21,72.76,2.25,26.17
