一詮,	2486
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,58.72,77.24,59.26,4.43,5.37,67.97,6.20,9.23,6.50,1.10,2.07,1.13,11.91
2001,47.04,68.87,48.83,3.13,4.79,76.20,2.26,1.22,1.33,0.14,1.74,0.12,12.64
2002,54.61,123.87,104.64,3.31,5.93,61.55,4.11,4.80,4.81,0.59,5.69,1.89,12.47
2003,42.03,126.98,91.22,2.50,4.60,79.34,2.65,2.85,3.54,0.33,14.19,4.09,12.92
2004,48.58,148.90,111.47,2.45,4.40,82.95,4.31,6.68,7.23,0.85,6.83,2.22,12.62
2005,44.34,138.74,123.25,2.47,7.86,46.43,9.32,16.33,14.16,2.12,31.04,12.05,14.09
2006,28.29,242.92,217.07,2.44,12.34,29.57,12.31,18.63,18.38,2.86,38.45,7.28,17.52
2007,30.81,181.21,162.08,2.62,13.19,27.67,13.87,19.58,19.55,3.46,56.72,8.56,18.72
2008,35.31,304.30,275.27,2.98,14.30,25.52,8.31,11.95,11.75,2.19,77.91,4.04,19.09
2009,23.86,215.39,178.79,2.73,9.14,39.93,12.43,17.18,22.42,3.49,31.15,1.87,21.48
2010,45.50,271.08,227.05,3.45,7.69,47.46,6.70,9.83,10.28,2.10,25.62,-2.32,21.34
2011,46.31,287.53,236.32,2.99,6.37,57.29,-4.66,-9.78,-11.99,-1.95,51.17,2.72,18.66
2012,48.37,102.27,90.46,3.12,7.90,46.20,1.88,2.25,2.35,0.42,6.36,3.51,18.70
2013,54.87,196.61,166.90,2.37,9.85,37.05,2.93,4.93,2.89,1.06,54.05,14.51,19.59
2014,54.51,190.42,154.22,2.55,11.36,32.13,2.72,4.86,2.85,1.02,36.20,9.39,20.85
2015,54.43,156.07,123.63,2.41,11.82,30.87,-2.79,-7.22,-4.62,-1.38,33.54,9.82,18.65
2016,51.58,262.11,212.51,2.17,9.76,37.39,-0.93,-3.04,-2.28,-0.52,25.89,4.72,17.82
2017,52.62,187.12,143.53,2.20,7.08,51.55,-1.77,-4.73,-3.90,-0.86,21.38,6.15,16.80
2018,48.05,134.82,102.98,2.41,5.88,62.07,-1.30,-3.50,-2.89,-0.56,8.63,3.54,16.02
