車王電,	1533
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,35.25,227.36,161.85,6.22,3.64,100.27,17.50,27.72,14.95,4.31,35.45,13.24,18.93
2001,41.94,144.52,99.05,4.91,2.94,124.14,15.02,22.83,17.04,4.02,10.23,2.45,19.19
2002,37.01,266.06,173.99,4.97,2.83,128.97,13.48,20.53,15.85,3.80,64.17,8.42,19.64
2003,53.13,497.35,384.75,5.92,2.69,135.68,6.96,10.48,9.65,1.95,127.11,9.62,18.50
2004,54.08,219.16,155.63,8.11,2.45,148.97,1.90,1.34,1.25,0.23,17.47,1.84,16.37
2005,49.25,148.09,93.85,9.54,2.81,129.89,1.65,1.44,1.17,0.24,20.15,4.94,16.37
2006,48.41,198.36,121.61,8.71,3.07,118.89,9.23,17.09,12.00,3.02,10.81,1.46,18.98
2007,43.37,192.15,133.93,6.08,2.84,128.52,6.74,11.26,8.83,2.20,47.25,10.49,20.30
2008,43.71,297.90,200.80,4.93,2.23,163.67,-0.59,-2.24,-2.85,-0.44,31.73,0.99,18.99
2009,44.41,77.50,56.94,7.08,2.37,154.00,0.75,0.74,1.09,0.14,14.84,9.22,18.97
2010,46.12,119.41,71.32,5.99,2.49,146.58,0.44,0.13,0.16,0.02,13.57,2.34,17.49
2011,44.54,115.18,77.22,4.39,2.49,146.58,4.25,6.94,8.34,1.28,0.00,0.00,19.49
2012,47.77,94.25,62.90,3.66,2.32,157.32,2.57,4.04,5.87,0.79,28.86,13.87,19.44
2013,49.22,198.42,127.56,5.18,1.33,274.43,5.69,10.46,8.58,2.11,6.88,-2.01,21.27
2014,48.67,192.71,121.99,4.88,1.41,258.86,5.84,10.67,8.58,2.41,16.16,4.95,23.81
2015,47.54,196.49,122.51,4.30,1.25,292.00,4.11,7.16,6.62,1.72,23.17,7.44,24.13
2016,45.92,213.17,137.43,4.40,1.21,301.65,2.34,3.70,3.61,0.85,26.70,8.12,22.77
2017,47.45,195.63,123.58,4.62,1.31,278.62,2.95,5.03,4.55,1.15,23.90,8.38,22.92
