穆拉德加捷,	4109
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,37.79,110.60,56.75,60.91,3.23,113.00,4.89,6.17,2.78,0.61,NA,NA,10.74
2001,33.39,212.36,146.27,100.89,2.54,143.70,8.15,11.20,4.86,1.47,37.11,10.10,16.01
2002,20.01,205.49,126.70,181.62,2.24,162.94,15.58,21.17,10.55,2.69,86.98,20.75,14.15
2003,34.36,346.84,307.51,222.10,11.91,30.64,14.20,19.53,9.30,2.80,0.00,0.00,15.17
2004,25.54,277.53,246.08,104.23,16.54,22.06,10.53,14.50,7.96,1.96,69.48,15.13,14.64
2005,24.11,178.73,141.93,42.61,13.59,26.85,7.72,10.10,6.99,1.43,36.12,1.52,14.43
2006,21.06,140.86,104.40,32.62,9.45,38.62,11.90,15.24,12.52,2.31,60.43,9.59,15.64
2007,16.13,189.40,120.29,42.41,5.95,61.34,5.17,6.35,6.43,0.94,4.25,-6.89,14.72
2008,16.29,189.25,92.49,39.61,4.26,85.68,2.25,2.64,2.81,0.37,38.52,3.37,13.54
2009,17.93,201.89,114.23,27.51,3.79,96.30,2.74,3.29,3.55,0.45,43.65,4.19,13.49
2010,32.93,282.07,204.53,37.83,3.99,91.47,1.24,1.55,1.82,0.20,58.34,4.49,13.09
2011,30.66,216.05,164.42,47.36,5.46,66.84,2.33,2.87,3.11,0.35,64.48,10.10,13.12
2012,31.38,134.86,93.85,27.54,3.55,102.81,1.82,2.33,2.49,0.53,18.44,6.09,12.65
2013,21.61,216.93,150.23,21.82,2.90,125.86,2.27,2.89,3.69,0.37,-7.34,-1.52,12.93
2014,27.20,152.20,98.62,14.05,2.58,141.47,1.81,2.21,3.47,0.29,7.58,0.14,12.90
2015,37.73,130.63,88.02,11.44,2.89,126.29,3.06,3.90,4.74,0.51,24.36,5.48,12.79
2016,41.57,123.10,66.51,9.82,1.91,191.09,1.54,1.88,2.88,0.13,-19.06,-7.36,11.97
2017,47.05,65.61,39.69,10.70,1.79,203.91,-15.12,-28.39,-44.48,-2.86,0.39,-0.50,8.50
2018,36.15,109.14,81.66,7.39,2.11,172.98,0.82,0.35,0.62,0.04,0.69,0.34,8.71
