匯僑,	2904
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,52.34,70.27,45.29,3.04,7.27,50.20,-2.69,-8.24,-5.47,-0.91,33.71,25.47,10.49
2001,60.35,59.56,45.48,3.01,6.59,55.38,-14.49,-36.29,-42.94,-3.23,58.99,16.65,7.28
2003,58.46,30.69,21.14,7.07,*****,*****,2.82,0.39,0.79,0.02,40.27,17.14,6.02
2004,55.85,67.43,43.25,7.33,NA,NA,-6.49,-19.17,-37.51,-1.05,63.81,13.86,4.91
2005,54.98,45.07,43.85,5.95,NA,NA,-4.43,-13.53,-25.91,-0.63,47.67,9.71,4.47
2006,38.93,52.37,47.38,7.76,11.95,30.54,4.46,5.51,10.18,0.20,51.53,7.38,3.45
2007,30.05,69.95,65.94,7.84,0.59,618.64,5.74,7.10,15.79,0.73,89.67,10.09,10.59
2008,18.92,82.49,77.43,7.37,0.40,912.50,6.44,7.54,18.16,0.81,115.90,8.60,11.15
2009,6.92,335.55,322.98,8.25,0.00,*****,11.11,12.58,30.55,1.47,581.86,11.15,12.18
2010,10.12,147.84,140.45,9.34,0.00,*****,9.67,10.55,23.15,1.31,342.57,8.67,12.58
2011,7.80,224.15,218.39,9.20,0.00,*****,28.62,31.37,65.56,4.47,360.11,7.93,15.91
2012,8.22,802.01,792.03,11.52,0.00,*****,17.37,18.87,34.59,2.90,473.09,3.24,14.82
2013,6.96,1242.74,1217.04,13.96,*****,*****,13.76,14.91,29.20,2.20,559.56,5.30,14.32
2014,7.95,954.13,931.64,13.80,*****,*****,14.58,15.72,28.77,2.22,393.71,2.48,13.77
2015,7.29,1082.96,1057.85,12.57,*****,*****,14.82,16.01,30.29,2.24,339.92,2.47,13.97
2016,20.01,273.51,260.93,12.46,*****,*****,9.51,10.98,20.77,1.52,80.15,1.05,13.47
2017,21.97,173.40,152.37,10.61,*****,*****,8.21,10.23,21.67,1.39,115.16,4.58,13.52
2018,23.03,129.86,115.13,12.12,*****,*****,9.69,12.42,24.97,1.72,109.94,6.03,14.04
