三聯,	5493
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,28.90,152.60,105.80,3.80,8.00,45.62,19.90,27.40,20.70,4.52,49.70,12.50,18.45
2001,19.40,161.10,106.60,3.20,6.30,57.93,14.80,19.10,22.40,3.13,35.40,2.60,17.49
2002,31.50,115.60,84.70,3.20,7.70,47.40,1.80,2.20,2.40,0.33,NA,NA,14.61
2003,35.60,121.60,85.40,3.00,9.10,40.10,3.40,4.60,4.20,0.69,11.40,3.40,14.67
2004,39.90,218.80,148.10,3.50,7.20,50.69,7.70,12.10,10.70,1.87,70.30,11.90,16.25
2005,43.30,123.60,66.40,4.50,8.00,45.62,4.00,6.60,5.30,1.08,0.00,0.00,16.19
2006,56.44,85.30,52.12,4.56,11.22,32.53,0.62,0.39,0.27,0.06,0.00,0.00,15.26
2007,47.90,76.50,40.43,3.69,5.76,63.36,4.33,7.85,7.61,1.20,25.40,10.48,15.66
2008,42.29,70.53,38.94,6.51,7.93,46.02,5.12,8.11,7.04,1.28,43.52,15.77,16.21
2009,42.09,70.93,43.23,5.91,11.23,32.50,5.57,8.87,10.44,1.45,19.43,3.80,16.60
2010,40.57,114.30,74.98,5.12,13.23,27.58,15.02,24.80,29.36,4.52,28.72,5.01,19.80
2011,42.32,104.74,59.15,4.98,8.47,43.09,10.11,16.53,20.97,3.32,37.15,3.48,20.36
2012,41.41,96.51,52.41,4.26,6.46,56.50,6.25,10.07,15.65,2.05,24.15,0.70,20.41
2013,39.30,206.17,113.26,4.91,2.84,128.52,8.40,13.79,12.15,2.91,41.42,10.81,20.36
2014,41.67,200.32,112.14,4.54,2.63,138.78,7.78,12.68,12.08,2.44,23.24,1.05,20.51
2015,34.15,232.44,145.58,5.04,3.72,98.11,9.27,14.59,11.48,3.11,61.77,11.86,20.81
2016,35.40,208.98,142.37,4.15,4.66,78.32,8.62,12.96,11.06,2.94,26.92,0.48,21.40
2017,35.32,161.66,113.55,3.84,5.48,66.60,6.95,10.51,8.56,1.84,35.24,6.50,21.15
2018,37.08,152.13,97.80,3.81,5.27,69.25,7.46,11.48,9.28,2.50,19.46,0.65,26.17
