樺晟,	3202
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,57.34,134.63,106.05,2.67,6.60,55.30,7.43,14.08,5.44,1.81,0.00,0.00,14.75
2004,41.26,182.66,134.88,2.37,5.08,71.85,5.04,9.01,4.46,1.23,50.12,21.12,13.79
2005,44.79,159.07,125.32,2.50,5.59,65.29,14.89,25.50,15.01,3.88,0.00,0.00,16.97
2006,32.54,280.21,222.82,2.32,5.28,69.12,9.58,15.23,12.35,2.50,96.49,12.15,17.12
2007,45.25,300.46,283.05,2.11,10.03,36.39,7.49,11.67,9.79,2.07,-0.41,-4.28,18.89
2008,40.43,346.78,315.62,2.01,18.97,19.24,4.46,6.53,5.47,1.20,-12.29,-3.96,18.59
2009,36.52,119.02,112.90,2.03,13.07,27.92,7.03,10.57,14.51,2.00,46.33,17.44,19.38
2010,27.62,302.83,265.13,2.89,18.33,19.91,0.85,0.45,0.78,0.08,39.58,0.00,17.52
2011,27.79,63.49,57.59,3.21,10.99,33.21,-8.11,-12.17,-27.30,-2.07,5.43,0.66,16.55
2012,26.04,51.95,44.48,3.64,9.58,38.10,-7.67,-11.30,-31.25,-1.74,20.35,6.29,14.32
2013,64.67,126.97,95.18,2.83,4.92,74.18,-5.57,-17.59,-8.16,-1.82,-13.85,-11.43,12.64
2014,54.57,153.19,102.11,2.53,4.16,87.74,2.20,3.59,1.62,0.36,-16.48,-10.98,12.22
2015,57.03,142.44,92.66,2.43,3.32,109.93,-0.64,-2.81,-1.42,-0.24,3.40,1.60,12.04
2016,59.34,164.46,101.57,2.67,3.17,115.14,2.41,4.47,1.93,0.57,9.01,5.89,11.79
2017,60.88,161.92,99.53,2.37,3.13,116.61,-2.92,-8.74,-3.50,-0.91,-1.40,-0.94,10.69
2018,64.30,130.85,83.30,2.72,3.49,104.58,1.77,2.84,0.96,0.22,7.33,8.14,10.71
