威健,	3033
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,58.40,145.09,74.11,9.11,7.72,47.27,16.97,37.56,4.75,5.63,-18.97,-25.33,17.88
2002,58.09,197.42,117.03,7.58,7.90,46.20,6.59,13.33,2.27,2.17,-4.84,-3.82,17.13
2003,58.01,193.21,120.11,6.46,6.85,53.28,6.54,14.14,2.53,2.29,0.42,-3.69,16.63
2004,62.99,136.79,81.24,6.55,6.64,54.96,6.48,14.62,2.44,2.31,-8.72,-22.76,15.75
2005,56.92,152.60,98.39,6.79,7.70,47.40,8.06,17.47,2.73,2.71,7.57,3.39,16.23
2006,50.42,195.61,136.72,6.10,8.54,42.74,9.67,18.40,3.47,3.00,10.82,2.46,16.35
2007,45.42,176.00,124.07,5.97,9.79,37.28,8.57,14.31,3.05,2.21,2.71,-7.26,15.44
2008,46.11,164.88,117.56,5.32,8.77,41.61,4.19,6.03,1.56,0.87,9.57,-2.68,14.30
2009,51.05,147.07,104.11,5.89,8.26,44.18,7.01,13.05,3.54,1.95,43.90,37.61,15.40
2010,55.29,137.75,93.43,8.07,9.73,37.51,9.41,19.61,3.90,3.09,-4.84,-16.05,16.08
2011,56.74,156.22,112.64,6.51,8.73,41.80,7.90,17.18,3.66,2.73,-4.89,-14.21,16.51
2012,57.40,153.21,106.09,5.51,8.02,45.51,5.12,11.14,2.63,1.78,7.90,-5.94,15.42
2013,73.53,136.01,83.57,6.19,6.37,57.29,4.45,13.94,1.59,2.16,-12.67,-39.36,16.00
2014,71.77,139.98,83.10,6.31,6.35,57.48,3.96,12.03,1.27,1.94,-8.48,-29.52,16.75
2015,70.59,142.68,84.16,6.06,5.75,63.47,3.60,10.21,1.22,1.70,4.11,-1.61,16.83
2016,73.65,138.28,79.54,6.01,5.69,64.14,2.96,7.79,0.89,1.33,-16.51,-46.26,16.31
2017,74.44,135.18,68.21,6.39,5.34,68.35,4.12,11.84,1.22,1.95,-0.47,-6.96,16.70
