中電,	1611
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,23.42,308.09,253.19,3.33,5.26,69.39,2.75,3.57,5.33,0.46,54.42,4.26,12.98
2004,20.21,365.49,296.38,3.46,4.78,76.35,2.92,3.65,5.54,0.48,37.57,-1.41,12.94
2005,17.69,346.30,283.74,3.40,4.42,82.57,5.08,6.27,10.44,0.85,57.87,4.77,14.13
2006,15.29,294.82,224.11,3.65,4.50,81.11,10.10,12.08,22.08,1.69,34.87,1.26,14.62
2007,15.88,307.78,236.46,3.74,4.50,81.11,6.94,8.22,15.35,1.21,46.44,-0.79,14.78
2008,17.22,287.63,223.48,4.66,5.92,61.65,3.65,4.39,6.22,0.63,63.90,0.57,14.08
2009,17.58,277.55,236.21,4.22,6.98,52.29,5.59,6.76,9.30,0.97,38.59,1.78,14.51
2010,31.58,191.69,146.18,5.82,10.24,35.64,10.82,9.64,8.37,1.33,12.79,-3.22,15.24
2011,27.81,134.32,107.04,5.00,9.22,39.58,6.42,8.64,7.69,1.34,17.91,-1.81,15.89
2012,40.22,108.43,72.69,4.13,8.28,44.08,1.45,1.64,1.44,0.25,-6.30,-9.99,14.89
2013,44.57,131.60,84.89,2.46,2.46,148.37,-21.82,-9.43,-17.04,-1.35,7.07,1.33,14.02
2015,29.70,146.51,108.09,4.17,2.49,146.58,1.39,0.22,0.44,0.03,18.91,5.37,13.06
2017,30.40,230.73,194.29,4.07,2.67,136.70,8.66,12.70,21.72,1.54,-0.07,-5.72,12.41
2018,18.16,357.84,274.93,3.18,2.74,133.21,0.55,0.72,1.46,0.17,-24.90,-12.13,11.36
