淳紳,	4529
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,40.74,188.62,153.29,5.30,9.07,40.24,6.13,8.54,5.03,1.11,-24.62,-7.46,13.57
2001,35.97,170.21,135.80,2.27,5.98,61.03,2.14,1.92,2.15,0.24,35.53,9.93,12.43
2002,31.87,189.48,158.36,3.40,8.35,43.71,5.91,8.22,7.74,1.04,51.81,11.56,13.08
2003,30.29,174.94,145.78,3.42,8.90,41.01,6.03,8.46,8.14,1.10,50.11,9.91,13.33
2004,46.77,131.30,103.53,2.82,8.32,43.87,6.15,9.92,6.55,1.34,*****,*****,13.60
2005,35.91,206.38,149.37,1.85,5.10,71.56,-0.38,-1.12,-1.03,-0.14,103.78,15.18,12.41
2006,43.15,158.44,118.01,3.31,7.05,51.77,0.67,0.62,0.42,0.07,30.20,9.98,12.56
2007,33.89,204.10,153.59,3.65,7.08,51.55,3.57,4.99,3.14,0.63,50.97,11.19,13.05
2008,35.82,180.12,133.98,4.40,7.28,50.13,-8.28,-13.32,-8.75,-1.63,15.48,2.92,11.38
2009,30.30,171.08,148.12,2.56,3.79,96.30,-4.65,-7.35,-12.28,-0.81,40.33,7.98,9.91
2010,28.96,159.32,135.23,5.26,4.55,80.21,-7.04,-10.21,-16.24,-0.96,0.00,0.00,8.97
2011,16.96,292.69,250.10,8.62,5.78,63.14,-6.11,-8.11,-11.05,-1.06,33.68,3.78,11.44
2012,0.63,8947.21,8947.21,7.74,5.61,65.06,-5.12,-5.65,-20.08,-0.66,1843.34,11.38,10.81
2013,22.24,258.99,258.00,NA,2930.00,0.12,9.58,11.76,25723.80,1.47,7.02,1.37,14.28
2014,33.09,104.99,101.99,*****,1246.00,0.29,-9.74,-14.09,-587.62,-1.74,40.79,0.72,10.67
2015,10.03,8.04,6.66,*****,*****,*****,-6.93,-8.41,-769.36,-2.23,-31.89,-31.20,28.92
2016,8.87,276.29,262.84,*****,*****,*****,-19.79,-22.16,-1357.18,-3.22,-453.60,-52.49,26.29
2017,17.05,158.75,133.40,*****,*****,*****,-20.85,-24.08,-2486.56,-5.71,71.20,-0.48,19.66
