欣欣,	2901
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,18.73,309.93,296.83,185.19,105.93,3.44,1.38,1.71,1.43,0.18,63.78,3.63,10.75
2001,18.60,369.51,350.05,206.38,88.77,4.11,2.06,2.53,2.44,0.27,57.42,2.95,10.84
2002,19.28,469.31,439.12,156.37,66.47,5.49,0.39,0.48,0.55,0.05,57.69,1.11,10.59
2004,19.29,508.04,489.34,777.94,102.50,3.56,1.06,1.32,1.34,0.14,49.03,2.38,10.87
2005,16.16,513.54,495.14,720.42,89.81,4.06,1.88,2.29,2.56,0.25,55.88,1.41,11.26
2006,16.99,481.54,472.07,537.83,107.53,3.39,0.43,0.51,0.64,0.06,32.91,0.45,11.07
2007,16.38,336.85,325.49,444.46,172.02,2.12,1.26,1.51,1.98,0.17,37.66,1.92,11.25
2008,14.38,593.10,574.59,388.51,172.94,2.11,2.33,2.76,3.42,0.31,54.83,1.81,11.37
2009,14.16,619.96,607.20,345.40,220.60,1.65,2.26,2.64,3.22,0.30,120.88,4.17,11.43
2010,13.66,697.89,678.86,340.20,256.37,1.42,2.02,2.35,2.84,0.27,99.17,1.21,11.40
2011,14.28,658.50,630.70,393.38,267.66,1.36,3.30,3.84,3.91,0.44,121.71,3.02,11.56
2012,13.84,753.46,727.38,276.62,251.25,1.45,3.54,4.12,4.31,0.48,121.49,2.68,11.65
2013,14.08,795.89,783.96,245.92,256.75,1.42,3.68,4.29,4.51,0.50,131.78,3.57,11.67
2014,13.06,872.25,857.15,62.53,6.90,52.89,3.61,4.18,23.89,0.49,97.36,1.01,11.78
2015,13.31,866.52,854.19,92.54,6.50,56.15,4.02,4.63,25.62,0.55,130.33,2.08,11.88
2016,12.31,782.81,766.74,63.26,5.91,61.75,3.16,3.62,20.84,0.43,80.40,0.03,11.82
2017,12.93,754.31,742.78,19.69,5.85,62.39,3.44,3.94,22.89,0.47,102.17,1.93,11.89
