中華電,	2412
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,15.78,102.41,94.96,12.48,43.06,8.47,13.86,17.31,22.55,6.51,184.93,13.86,40.61
2001,16.89,63.10,57.90,9.76,37.56,9.71,8.15,10.43,20.46,3.86,172.69,9.59,39.25
2002,16.68,83.40,79.91,9.26,10.69,34.14,9.40,11.79,24.54,4.48,193.34,10.94,40.23
2003,13.62,77.37,74.29,11.05,9.12,40.02,10.47,12.97,27.07,5.03,172.37,11.39,41.25
2004,13.41,122.97,119.27,12.61,7.99,45.68,10.75,13.14,27.32,5.17,168.95,10.82,41.93
2005,11.33,182.90,175.42,13.67,8.20,44.51,10.29,12.44,25.99,4.94,200.17,9.82,42.18
2006,13.23,193.09,187.32,14.50,10.58,34.49,9.76,11.13,24.35,4.63,195.70,7.49,41.38
2007,15.08,200.20,193.96,16.20,12.27,29.74,10.42,12.14,25.89,4.56,151.52,5.72,41.33
2008,18.01,163.70,156.37,17.61,10.82,33.73,9.74,11.67,24.10,4.64,133.23,5.31,38.83
2009,15.33,185.04,180.52,13.26,5.60,65.17,9.70,11.64,23.78,4.51,134.85,4.18,38.69
2010,17.96,158.03,154.26,12.36,8.44,43.24,10.74,12.87,25.54,4.91,121.97,4.69,47.00
2011,14.90,171.37,165.66,9.69,8.44,43.24,10.73,12.84,24.46,6.04,132.33,3.13,47.53
2012,14.85,168.26,161.43,7.79,7.24,50.41,9.25,10.87,20.90,5.14,126.27,2.56,47.11
2013,17.19,102.87,85.74,9.29,6.76,53.99,9.28,11.15,17.91,5.12,127.98,4.19,46.44
2014,17.28,117.85,101.65,8.84,6.87,53.12,8.83,10.66,17.28,4.98,121.19,5.52,46.98
2015,17.44,130.21,110.65,8.33,6.63,55.05,9.71,11.74,18.84,5.52,130.41,3.97,47.53
2016,16.98,135.79,118.49,7.53,6.69,54.55,9.17,11.07,17.93,5.16,108.06,2.28,47.01
2017,17.19,132.24,113.86,6.80,6.93,52.66,8.92,10.75,17.60,5.01,118.24,3.28,47.04
