台南,	1473
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,28.31,149.25,52.45,14.01,5.60,65.17,14.27,19.77,13.10,4.48,35.35,7.68,25.25
2001,26.22,165.14,85.78,12.83,6.01,60.73,14.20,19.06,13.60,4.27,36.59,1.39,24.21
2002,30.49,194.72,116.65,9.08,8.15,44.78,13.05,17.85,12.13,4.21,0.00,0.00,24.16
2003,26.10,169.21,82.91,8.70,7.99,45.68,9.76,13.25,9.30,3.16,87.24,4.75,23.62
2004,33.43,286.07,137.08,10.59,6.97,52.36,13.56,19.00,13.15,4.48,2.49,0.00,23.61
2005,37.87,253.42,135.22,10.11,5.68,64.26,11.95,18.36,12.93,4.47,90.67,4.21,25.43
2006,36.50,195.15,138.50,12.04,9.99,36.53,13.25,20.83,9.29,5.50,54.44,4.43,27.39
2007,25.48,227.66,146.75,8.45,11.19,32.61,10.55,15.16,7.29,4.21,57.02,1.58,28.67
2008,25.55,239.81,191.35,7.62,11.84,30.82,3.61,4.70,2.63,1.33,43.71,1.27,28.08
2009,27.88,205.04,176.15,7.44,14.88,24.52,5.29,7.04,4.42,1.89,34.45,6.54,26.99
2010,26.94,180.40,148.51,7.84,16.85,21.66,9.31,12.69,7.36,3.47,43.26,8.80,27.76
2011,33.82,189.28,147.55,7.20,12.96,28.16,8.07,11.47,6.45,3.27,-5.85,-8.71,29.20
2012,32.75,148.47,125.31,7.67,15.07,24.22,2.99,4.21,2.14,1.19,30.04,5.34,27.52
2013,44.44,252.66,159.53,6.67,2.52,144.84,1.99,5.74,2.52,1.62,9.48,1.69,29.15
2014,45.21,210.06,142.21,6.22,2.97,122.89,5.47,3.37,1.54,0.97,6.06,-3.02,28.23
2015,44.36,161.78,112.01,6.07,3.82,95.54,1.60,2.32,0.98,0.65,16.24,5.17,27.59
2016,38.88,225.83,166.75,6.35,5.33,68.48,3.43,5.59,2.40,1.54,47.27,13.25,27.55
2017,37.10,244.24,165.21,6.18,7.12,51.26,1.81,2.39,1.12,0.64,41.14,8.95,25.98
2018,36.39,165.66,108.43,6.26,7.29,50.06,1.90,2.06,0.95,0.54,-2.64,NA,26.51
