海德威,	3268
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,60.96,134.45,116.59,5.20,54.38,6.71,7.63,18.46,2.66,2.20,0.00,0.00,12.87
2004,66.54,133.18,113.76,7.36,34.54,10.56,9.44,26.11,2.82,3.02,36.46,68.62,13.95
2005,38.37,208.35,197.58,6.72,34.91,10.45,8.97,18.93,3.14,2.68,NA,NA,15.68
2006,41.84,223.07,211.72,5.85,66.21,5.51,3.91,6.43,2.41,0.91,37.32,7.05,14.16
2007,43.22,204.57,198.28,6.34,56.92,6.41,4.78,8.15,3.63,1.19,NA,NA,14.98
2008,64.56,125.77,112.69,4.45,23.05,15.83,-9.04,-20.32,-10.30,-2.43,NA,NA,10.31
2009,71.17,119.43,115.86,5.19,25.39,14.37,-2.63,-9.73,-2.92,-0.97,21.43,10.11,9.71
2010,70.51,114.33,110.68,7.02,86.71,4.20,1.31,2.13,0.37,0.21,5.31,2.70,9.81
2011,72.07,106.12,95.91,4.39,52.68,6.92,-0.13,-3.10,-0.73,-0.29,NA,NA,9.12
2012,74.46,103.15,100.45,2.62,48.00,7.60,-6.21,-26.87,-9.11,-2.17,-15.34,-7.45,7.00
2013,77.60,205.83,204.42,2.80,165.03,2.21,-0.87,-8.50,-2.36,-0.58,-7.70,-5.82,6.59
2014,30.10,286.50,266.63,2.64,30.50,11.96,36.86,80.47,35.64,10.23,NA,NA,17.51
2015,29.17,287.28,272.00,1.96,17.90,20.39,-1.68,-2.94,-2.00,-0.50,5.72,1.58,15.76
2016,45.73,223.99,208.41,1.80,19.49,18.72,-2.42,-4.99,-3.32,-0.78,NA,NA,15.38
2017,47.58,205.94,201.41,2.20,35.90,10.16,-5.18,-11.10,-5.74,-1.68,10.81,4.27,14.91
2018,48.36,201.55,191.06,2.02,42.29,8.63,-1.36,-3.53,-2.11,-0.52,NA,NA,14.68
