大眾控,	3701
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,2.00,7.00,7.00,8.00,0.00,*****,-42.00,-42.00,-18286.00,-4.08,2.00,0.00,7.10
2005,49.00,21.00,21.00,22.00,0.00,*****,-47.00,-67.00,-6706.00,-5.75,0.00,0.00,3.66
2006,68.00,11.00,11.00,13.00,0.00,*****,-31.00,-78.00,-4612.00,-10.04,0.00,0.00,4.53
2007,60.25,0.90,0.90,17.88,0.00,*****,-11.43,-37.00,-1476.00,-5.10,0.00,0.00,7.67
2008,65.45,1.53,1.53,30.59,0.00,*****,-10.22,-32.36,-1150.00,-2.98,0.00,0.00,5.72
2009,50.07,9.54,9.54,20.83,0.00,*****,-30.90,-79.49,-2584.69,-5.68,0.00,0.00,3.76
2010,64.00,25.83,25.83,21.81,0.00,*****,-13.36,-32.91,-863.87,-3.32,0.10,0.00,5.95
2011,11.00,3.16,3.16,13.11,0.00,*****,-31.00,-48.20,-3253.72,-3.09,0.01,0.00,8.62
2012,14.44,2.19,2.19,9.53,0.00,*****,-17.90,-20.63,-2432.51,-1.56,2.26,0.00,6.46
2013,68.24,88.00,65.00,3.86,5.90,61.86,-5.27,-14.22,-5.25,-1.24,10.23,5.28,6.43
2014,70.09,89.98,65.36,4.70,5.32,68.60,-4.09,-15.36,-4.53,-1.04,5.11,5.85,6.08
2015,71.06,87.69,61.25,4.69,5.25,69.52,-4.83,-18.09,-5.12,-1.03,1.42,1.26,4.61
2016,62.95,98.69,70.69,4.32,5.11,71.42,2.83,7.26,2.32,0.35,-3.71,-2.79,4.75
2017,55.87,171.73,128.12,3.75,4.62,79.00,1.22,1.62,0.73,0.29,25.57,10.81,5.01
2018,47.61,218.68,142.33,3.67,3.57,102.24,7.39,14.49,8.16,1.29,-10.86,-3.94,11.19
