邁達康,	9960
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,35.77,254.72,59.69,92.95,4.03,90.57,25.13,36.63,7.63,2.92,22.50,11.97,9.61
2003,35.85,257.52,79.79,75.34,3.75,97.33,21.31,33.20,7.15,3.33,19.88,10.66,12.76
2004,32.35,372.40,121.34,69.85,3.16,115.50,17.64,26.51,7.30,3.36,NA,NA,16.54
2005,33.07,332.40,146.88,61.98,2.53,144.26,9.57,13.86,5.72,1.96,80.44,24.68,15.48
2006,29.35,264.82,120.87,50.06,3.83,95.30,10.75,15.28,6.19,2.20,49.25,14.85,15.36
2007,24.48,300.16,160.30,38.54,4.49,81.29,14.06,18.95,8.98,2.65,39.89,9.56,15.11
2008,25.46,210.63,116.01,35.72,5.00,73.00,9.35,11.89,6.76,1.54,29.19,6.57,13.59
2009,26.23,201.17,147.90,27.89,5.48,66.60,13.44,17.91,13.12,2.52,38.99,6.46,15.33
2010,27.34,165.69,108.59,21.92,4.90,74.48,9.50,12.74,12.14,1.62,-6.14,0.00,13.03
2011,33.96,139.38,84.13,20.86,3.96,92.17,9.47,13.41,12.07,1.77,10.56,4.06,13.87
2012,34.65,133.80,80.96,19.86,3.04,120.06,7.34,10.77,10.95,1.44,1.26,-5.99,13.48
2013,38.34,303.76,197.74,20.75,2.06,177.18,5.44,8.48,5.30,1.16,18.84,2.20,13.85
2014,34.10,359.34,262.04,24.90,1.97,185.27,3.13,4.51,3.47,0.63,26.41,4.58,14.16
2015,36.34,326.67,262.13,27.14,2.32,157.32,2.14,2.90,2.58,0.40,30.91,7.43,13.54
2016,36.10,325.79,274.60,25.18,2.67,136.70,-2.83,-4.83,-4.84,-0.64,14.58,2.62,13.10
2017,37.39,265.48,225.87,24.71,3.09,118.12,4.20,6.27,6.12,0.81,18.42,7.40,12.64
