聯強,	2347
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,30.39,216.93,147.79,7.03,13.04,27.99,8.04,11.36,3.21,3.27,NA,NA,30.21
2001,31.77,204.18,159.55,6.72,11.85,30.80,6.80,9.84,3.03,2.45,26.86,10.65,25.87
2002,34.01,186.21,132.76,7.29,13.06,27.94,10.22,15.14,4.39,3.82,NA,NA,26.04
2003,38.02,174.99,138.34,7.17,13.67,26.70,8.63,13.39,3.66,3.33,NA,NA,25.41
2004,39.81,196.53,145.33,6.17,12.50,29.20,7.93,12.72,3.91,3.01,8.64,NA,24.00
2005,35.46,199.14,126.21,6.23,9.29,39.28,8.87,13.86,4.94,3.16,26.52,5.96,23.99
2006,38.31,133.76,87.79,6.28,8.36,43.66,7.75,11.88,5.08,2.65,20.11,3.33,23.08
2007,39.93,105.47,72.82,6.67,9.62,37.94,9.68,15.29,7.40,3.54,3.79,-4.03,24.53
2008,42.95,80.10,54.72,7.02,10.16,35.92,7.62,12.11,6.99,2.73,20.31,2.94,23.09
2009,39.75,112.70,82.97,6.84,10.25,35.60,9.91,16.17,11.44,3.64,5.42,-2.14,24.03
2010,35.83,86.55,61.93,7.45,11.75,31.06,10.38,16.13,11.24,3.68,8.61,-4.48,23.25
2011,32.33,92.11,62.20,8.67,13.07,27.92,12.40,18.45,12.33,4.67,11.02,-3.69,27.25
2012,37.46,69.92,50.83,8.86,14.70,24.82,9.28,13.89,9.03,3.73,9.57,-9.45,25.86
2013,65.17,126.61,84.14,7.29,10.29,35.47,4.76,12.65,1.60,3.32,4.40,0.91,26.81
2014,66.19,131.21,91.61,7.28,9.85,37.05,4.30,11.43,1.52,3.16,5.89,1.21,28.53
2015,67.45,120.24,78.15,7.01,9.17,39.80,2.86,7.23,0.99,2.01,5.31,-23.89,26.95
2016,65.67,122.63,79.38,7.17,9.42,38.74,4.13,11.42,1.42,2.92,9.91,14.07,25.52
2017,66.31,121.14,78.01,6.91,9.89,36.90,4.95,13.94,1.68,3.67,2.96,2.29,27.08
