三陽工業,	2206
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,46.18,112.60,64.34,11.82,8.81,41.43,2.22,3.68,1.48,0.57,-21.32,-8.31,15.07
2001,44.62,104.69,53.90,9.48,5.76,63.36,-1.01,-2.97,-1.92,-0.44,29.70,3.59,14.21
2002,48.03,93.49,59.42,11.75,8.14,44.84,-4.19,-8.77,-6.22,-1.18,47.44,8.66,12.63
2003,49.95,107.49,75.82,11.20,12.99,28.09,3.24,5.36,3.61,0.70,11.11,2.47,13.12
2004,43.85,97.71,73.99,15.97,14.39,25.36,7.71,13.56,7.47,1.95,35.44,6.42,15.06
2005,42.42,84.54,46.80,20.00,11.17,32.67,7.43,12.15,6.09,2.00,6.70,-1.23,16.90
2006,48.44,138.52,71.27,16.96,6.37,57.29,4.55,6.94,3.70,1.20,NA,NA,17.04
2007,45.74,118.85,51.30,14.24,4.35,83.90,4.56,6.85,4.26,1.21,6.44,-1.35,18.48
2008,48.04,100.42,34.84,15.85,4.18,87.32,1.05,0.25,0.16,0.04,17.94,3.28,17.25
2009,46.73,91.65,68.02,10.17,5.68,64.26,1.22,1.04,0.78,0.18,20.50,4.70,16.60
2010,51.10,79.42,29.49,10.54,5.10,71.56,3.25,5.13,3.59,0.84,NA,NA,16.14
2011,48.78,143.48,43.87,21.52,3.57,102.24,5.10,8.86,5.28,1.42,12.03,1.78,16.80
2012,51.05,131.20,44.58,16.40,3.27,111.62,1.86,2.45,1.51,0.41,-6.21,-1.30,16.25
2013,60.07,145.68,78.57,19.63,3.37,108.30,-0.60,-3.32,-1.58,-0.56,-9.94,-3.98,15.41
2014,59.56,111.59,64.10,16.31,3.83,95.30,-0.05,-2.25,-0.96,-0.32,-1.96,-1.86,15.89
2015,56.90,114.31,58.80,12.92,3.14,116.24,7.96,17.23,9.11,3.48,-1.70,-0.72,19.39
2016,58.75,158.14,112.85,9.69,4.07,89.68,-0.08,-1.67,-0.83,-0.37,35.80,8.22,16.92
2017,60.04,141.08,105.89,8.63,5.58,65.41,1.81,3.21,1.58,0.60,17.46,3.44,15.48
2018,62.29,131.00,97.18,11.71,6.32,57.75,2.45,5.05,2.31,1.26,2.80,-1.03,15.63
