裕融,	9941
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,81.50,116.50,112.10,NA,NA,NA,6.60,26.20,31.10,4.30,15.50,81.70,18.56
2001,76.80,122.40,116.00,NA,NA,NA,6.80,19.40,28.90,3.19,25.80,89.20,17.21
2002,75.50,124.60,120.50,NA,NA,NA,5.40,15.00,22.80,2.44,11.50,28.10,16.52
2003,77.00,113.60,109.60,NA,NA,NA,5.00,16.60,26.60,2.79,NA,NA,17.21
2004,77.90,114.60,110.50,NA,NA,NA,5.30,19.70,33.70,3.38,NA,NA,17.91
2005,78.30,114.50,108.00,NA,NA,NA,4.30,15.30,28.80,2.72,3.20,NA,17.80
2006,75.80,114.10,103.80,NA,NA,NA,3.00,9.10,21.30,1.58,27.80,72.00,16.96
2007,72.30,116.50,101.50,NA,NA,NA,4.10,11.90,36.90,2.05,26.30,58.80,17.47
2008,71.70,112.90,95.40,NA,NA,NA,4.40,11.40,38.20,2.01,9.00,13.00,17.78
2009,71.10,119.40,115.10,NA,NA,NA,5.10,16.50,46.10,3.04,NA,NA,19.08
2010,74.90,113.30,109.90,NA,NA,NA,6.40,22.80,67.90,4.54,NA,NA,20.75
2011,78.56,109.97,105.10,NA,NA,NA,4.97,19.33,55.80,4.16,NA,NA,22.32
2012,79.86,109.71,102.25,NA,NA,NA,4.94,20.50,48.01,4.94,NA,NA,25.85
2013,87.77,89.67,85.02,NA,NA,NA,3.08,19.42,10.41,5.68,1.86,2.10,32.01
2014,88.66,89.91,84.94,NA,NA,NA,2.95,18.11,10.47,5.90,NA,NA,33.90
2015,88.42,95.07,91.19,NA,NA,NA,2.50,14.63,9.16,5.36,0.30,NA,34.30
2016,89.32,95.72,92.77,NA,NA,NA,2.48,15.76,10.46,6.41,NA,NA,35.30
2017,89.72,97.30,94.33,NA,NA,NA,3.04,19.53,12.98,8.46,NA,NA,38.60
2018,88.34,101.23,97.34,NA,NA,NA,2.98,16.41,12.03,9.27,NA,NA,43.96
